day,timestamp,strike,log_moneyness,iv,iv_fit,iv_resid
0,160700,5400,-0.0276948,0.24922799,0.25191338321286644,-0.002685393212866427
0,160700,5500,-0.04604394,0.25835221,0.2624339956286988,-0.004081785628698764
0,160700,6000,-0.13305532,0.37660443,0.375403071785139,0.0012013582148610036
0,160700,6500,-0.21309802,0.57126499,0.5713313035315127,-6.631353151276276e-05
0,160800,5000,0.04907584,0.23719572,0.2472438236436998,-0.01004810364369979
0,160800,5100,0.02927321,0.24819026,0.24067481099610094,0.007515449003899055
0,160800,5200,0.00985512,0.24520557,0.23914569884350598,0.006059871156494034
0,160800,5300,-0.00919307,0.24762532,0.2423717854891764,0.00525353451082361
0,160800,5400,-0.0278852,0.24788461,0.25008776995156096,-0.0022031599515609512
0,160800,5500,-0.04623434,0.25522862,0.26204614339090476,-0.006817523390904745
0,160800,6000,-0.13324572,0.37708756,0.37788427591170265,-0.0007967159117026612
0,160800,6500,-0.21328843,0.57172891,0.5706922617733486,0.0010366482266513932
0,160900,4500,0.15443635,0.43688068,0.43327877342383103,0.0036019065761689895
0,160900,5000,0.04907584,0.25231607,0.26587749752799483,-0.01356142752799483
0,160900,5100,0.02927321,0.25565178,0.25307029944143067,0.002581480558569327
0,160900,5200,0.00985512,0.24881661,0.24624428313126084,0.00257232686873915
0,160900,5300,-0.00919307,0.24940334,0.24506341320762462,0.0043399267923753815
0,160900,5400,-0.0278852,0.25024138,0.24921450176836815,0.0010268782316318614
0,160900,5500,-0.04623434,0.25522862,0.25840532347571954,-0.0031767034757195223
0,160900,6000,-0.13324572,0.37708756,0.3709921483206112,0.0060954116793887625
0,160900,6500,-0.21328843,0.57172891,0.5752087097031588,-0.0034797997031588146
0,161000,5000,0.04869492,0.25084625,0.25756571600658956,-0.0067194660065895695
0,161000,5100,0.02889229,0.25613285,0.2482709979658445,0.007861852034155514
0,161000,5200,0.00947421,0.24605935,0.24440424433310473,0.001655105666895279
0,161000,5300,-0.00957399,0.24868703,0.24565964450812505,0.003027385491874951
0,161000,5400,-0.02826612,0.24989923,0.251752208108183,-0.0018529781081829955
0,161000,5500,-0.04661526,0.2567884,0.26241603666902963,-0.005627636669029601
0,161000,6000,-0.13362664,0.37805395,0.37614958644566227,0.0019043635543377624
0,161000,6500,-0.21366934,0.57265692,0.5729055459634615,-0.0002486259634615351
0,161100,4500,0.15424591,0.43640619,0.4326090338062799,0.0037971561937201193
0,161100,5000,0.0488854,0.25158146,0.26607312186357646,-0.014491661863576477
0,161100,5100,0.02908277,0.25711995,0.25338046148027366,0.0037394885197263306
0,161100,5200,0.00966468,0.24744008,0.24665197633471056,0.0007881036652894469
0,161100,5300,-0.00938351,0.25082967,0.24555255783381624,0.005277112166183762
0,161100,5400,-0.02807564,0.2512537,0.2497698826623727,0.0014838173376273134
0,161100,5500,-0.04642478,0.25600868,0.2590125328438338,-0.0030038528438338097
0,161100,6000,-0.13343616,0.37757074,0.37166718662089726,0.005903553379102755
0,161100,6500,-0.21347887,0.57219289,0.5756866065542385,-0.0034937165542385795
0,161200,5000,0.04869492,0.25084625,0.2577228922326815,-0.006876642232681529
0,161200,5100,0.02889229,0.25613285,0.2484967698452011,0.007636080154798913
0,161200,5200,0.00947421,0.24605935,0.24468303431625854,0.0013763156837414692
0,161200,5300,-0.00957399,0.25047018,0.24597673736370762,0.004493442636292366
0,161200,5400,-0.02826612,0.24989923,0.2520936925183862,-0.002194462518386203
0,161200,5500,-0.04661526,0.2567884,0.2627687518016075,-0.0059803518016074975
0,161200,6000,-0.13362664,0.37805395,0.3763840791469943,0.0016698708530057393
0,161200,6500,-0.21366934,0.57265692,0.5727811727751629,-0.0001242527751629252
0,161300,5000,0.04879016,0.25585362,0.2613247451424241,-0.005471125142424094
0,161300,5100,0.02898754,0.25662658,0.25105438807106434,0.005572191928935655
0,161300,5200,0.00956945,0.24855138,0.24634096147100418,0.002210418528995811
0,161300,5300,-0.00947874,0.25154146,0.24687167395893395,0.0046697860410660486
0,161300,5400,-0.02817088,0.24939596,0.2523550161297971,-0.002959056129797105
0,161300,5500,-0.04652002,0.25639858,0.262518993674551,-0.006120413674551017
0,161300,6000,-0.13353139,0.37781234,0.37520668114351546,0.0026056588564845606
0,161300,6500,-0.2135741,0.5724249,0.57293236040871,-0.0005074604087099699
0,161400,4500,0.15424591,0.43640619,0.4326090338062799,0.0037971561937201193
0,161400,5000,0.0488854,0.25158146,0.26607312186357646,-0.014491661863576477
0,161400,5100,0.02908277,0.25711995,0.25338046148027366,0.0037394885197263306
0,161400,5200,0.00966468,0.24744008,0.24665197633471056,0.0007881036652894469
0,161400,5300,-0.00938351,0.25082967,0.24555255783381624,0.005277112166183762
0,161400,5400,-0.02807564,0.2512537,0.2497698826623727,0.0014838173376273134
0,161400,5500,-0.04642478,0.25600868,0.2590125328438338,-0.0030038528438338097
0,161400,6000,-0.13343616,0.37757074,0.37166718662089726,0.005903553379102755
0,161400,6500,-0.21347887,0.57219289,0.5756866065542385,-0.0034937165542385795
0,161500,4500,0.15405544,0.43593155,0.4329338051497479,0.0029977448502521153
0,161500,5000,0.04869492,0.25548173,0.26666423273642015,-0.01118250273642013
0,161500,5100,0.02889229,0.25613285,0.2539938480642122,0.00213900193578781
0,161500,5200,0.00947421,0.24965879,0.2472786697331537,0.0023801202668462806
0,161500,5300,-0.00957399,0.25047018,0.24618408602117375,0.004286093978826233
0,161500,5400,-0.02826612,0.24989923,0.25039824833960234,-0.0004990183396023362
0,161500,5500,-0.04661526,0.2567884,0.25963017408076927,-0.0028417740807692438
0,161500,6000,-0.13362664,0.37805395,0.37213119353581847,0.0059227564641815555
0,161500,6500,-0.21366934,0.57265692,0.5758593423391023,-0.0032024223391022844
0,161600,4500,0.15405544,0.43593155,0.4318962404913362,0.00403530950866382
0,161600,5000,0.04869492,0.25084625,0.2653275099975769,-0.014481259997576934
0,161600,5100,0.02889229,0.25613285,0.25267014507252417,0.003462704927475857
0,161600,5200,0.00947421,0.24605935,0.24598901124464165,7.033875535836231e-05
0,161600,5300,-0.00957399,0.25047018,0.24494829434744136,0.005521885652558622
0,161600,5400,-0.02826612,0.24989923,0.24923502556806698,0.0006642044319330187
0,161600,5500,-0.04661526,0.2567884,0.25855717761982433,-0.0017687776198243021
0,161600,6000,-0.13362664,0.37805395,0.3717421756157962,0.006311774384203828
0,161600,6500,-0.21366934,0.57265692,0.5764731000427923,-0.003816180042792272
0,161700,5000,0.04869492,0.25084625,0.25756571600658956,-0.0067194660065895695
0,161700,5100,0.02889229,0.25613285,0.2482709979658445,0.007861852034155514
0,161700,5200,0.00947421,0.24605935,0.24440424433310473,0.001655105666895279
0,161700,5300,-0.00957399,0.24868703,0.24565964450812505,0.003027385491874951
0,161700,5400,-0.02826612,0.24989923,0.251752208108183,-0.0018529781081829955
0,161700,5500,-0.04661526,0.2567884,0.26241603666902963,-0.005627636669029601
0,161700,6000,-0.13362664,0.37805395,0.37614958644566227,0.0019043635543377624
0,161700,6500,-0.21366934,0.57265692,0.5729055459634615,-0.0002486259634615351
0,161800,4000,0.27193372,0.72895982,0.7295529032214004,-0.0005930832214003923
0,161800,5000,0.04879016,0.25585362,0.25885008049979036,-0.0029964604997903543
0,161800,5100,0.02898754,0.25662658,0.24978490710339848,0.006841672896601508
0,161800,5200,0.00956945,0.24855138,0.24607334970867067,0.002478030291329314
0,161800,5300,-0.00947874,0.25154146,0.24741375646412814,0.004127703535871857
0,161800,5400,-0.02817088,0.24939596,0.2535250089332504,-0.004129048933250418
0,161800,5500,-0.04652002,0.25639858,0.26414481367765713,-0.007746233677657144
0,161800,6000,-0.13353139,0.37781234,0.3768283580944588,0.0009839819055412202
0,161800,6500,-0.2135741,0.5724249,0.5713914622972462,0.00103343770275377
0,161900,5000,0.04907584,0.24245863,0.2511776797411468,-0.00871904974114679
0,161900,5100,0.02927321,0.25069485,0.24351242672289064,0.007182423277109384
0,161900,5200,0.00985512,0.24520557,0.24104054189439678,0.004165028105603236
0,161900,5300,-0.00919307,0.24940334,0.24346898309505466,0.005934356904945343
0,161900,5400,-0.0278852,0.24788461,0.25052466805574464,-0.002640058055744632
0,161900,5500,-0.04623434,0.25522862,0.26195282114931734,-0.0067242011493173215
0,161900,6000,-0.13324572,0.37708756,0.37686775884832424,0.00021980115167574699
0,161900,6500,-0.21328843,0.57172891,0.5711472104931247,0.0005816995068753661
0,162000,5000,0.04898062,0.25194884,0.25816841918551037,-0.00621957918551036
0,162000,5100,0.02917799,0.25516125,0.2487125773859688,0.006448672614031203
0,162000,5200,0.00975991,0.24632483,0.24469656182164914,0.0016282681783508501
0,162000,5300,-0.00928829,0.25011696,0.24581394505318951,0.004303014946810485
0,162000,5400,-0.02798042,0.25074767,0.251779160833775,-0.0010314908337750173
0,162000,5500,-0.04632956,0.25561869,0.26232577197762297,-0.006707081977622986
0,162000,6000,-0.13334093,0.37732915,0.3756085810953854,0.0017205689046145833
0,162000,6500,-0.21338364,0.57196089,0.5721032626468989,-0.00014237264689886953
0,162100,4500,0.15424591,0.43640619,0.4326090338062799,0.0037971561937201193
0,162100,5000,0.0488854,0.25158146,0.26607312186357646,-0.014491661863576477
0,162100,5100,0.02908277,0.25711995,0.25338046148027366,0.0037394885197263306
0,162100,5200,0.00966468,0.24744008,0.24665197633471056,0.0007881036652894469
0,162100,5300,-0.00938351,0.25082967,0.24555255783381624,0.005277112166183762
0,162100,5400,-0.02807564,0.2512537,0.2497698826623727,0.0014838173376273134
0,162100,5500,-0.04642478,0.25600868,0.2590125328438338,-0.0030038528438338097
0,162100,6000,-0.13343616,0.37757074,0.37166718662089726,0.005903553379102755
0,162100,6500,-0.21347887,0.57219289,0.5756866065542385,-0.0034937165542385795
0,162200,5000,0.04898062,0.25659693,0.2606948945299828,-0.004097964529982789
0,162200,5100,0.02917799,0.25516125,0.2504133892676703,0.0047478607323296895
0,162200,5200,0.00975991,0.24632483,0.24569400594737598,0.0006308240526240183
0,162200,5300,-0.00928829,0.25011696,0.24622365219386413,0.003893307806135865
0,162200,5400,-0.02798042,0.25074767,0.25171054612025945,-0.0009628761202594704
0,162200,5500,-0.04632956,0.25561869,0.26188244501353464,-0.006263755013534655
0,162200,6000,-0.13334093,0.37732915,0.3746674907486069,0.0026616592513931114
0,162200,6500,-0.21338364,0.57196089,0.5725699461787055,-0.000609056178705436
0,162300,5000,0.04907584,0.25231607,0.25741091844954744,-0.00509484844954744
0,162300,5100,0.02927321,0.25318177,0.24796510103424182,0.005216668965758148
0,162300,5200,0.00985512,0.24520557,0.24396507963194672,0.001240490368053293
0,162300,5300,-0.00919307,0.24940334,0.24510408518231308,0.0042992548176869205
0,162300,5400,-0.0278852,0.25024138,0.2510962290599752,-0.0008548490599751823
0,162300,5500,-0.04623434,0.25522862,0.26167477623212526,-0.006446156232125244
0,162300,6000,-0.13324572,0.37708756,0.37518325702754474,0.0019043029724552518
0,162300,6500,-0.21328843,0.57172891,0.5719937733823057,-0.0002648633823056912
0,162400,5000,0.04926624,0.25305007,0.2586316475670732,-0.00558157756707317
0,162400,5100,0.02946361,0.25415746,0.24874935743656668,0.005408102563433326
0,162400,5200,0.01004553,0.24657417,0.2443714711224987,0.0022026988775012968
0,162400,5300,-0.00900267,0.24974839,0.24518803831688693,0.004560351683113056
0,162400,5400,-0.0276948,0.24922799,0.2509102074589458,-0.0016822174589458117
0,162400,5500,-0.04604394,0.25444821,0.2612684729169692,-0.006820262916969189
0,162400,6000,-0.13305532,0.37660443,0.37433582892069345,0.0022686010793065425
0,162400,6500,-0.21309802,0.57126499,0.5716206862603661,-0.000355696260366134
0,162500,5000,0.04926624,0.25305007,0.2586316475670732,-0.00558157756707317
0,162500,5100,0.02946361,0.25415746,0.24874935743656668,0.005408102563433326
0,162500,5200,0.01004553,0.24657417,0.2443714711224987,0.0022026988775012968
0,162500,5300,-0.00900267,0.24974839,0.24518803831688693,0.004560351683113056
0,162500,5400,-0.0276948,0.24922799,0.2509102074589458,-0.0016822174589458117
0,162500,5500,-0.04604394,0.25444821,0.2612684729169692,-0.006820262916969189
0,162500,6000,-0.13305532,0.37660443,0.37433582892069345,0.0022686010793065425
0,162500,6500,-0.21309802,0.57126499,0.5716206862603661,-0.000355696260366134
0,162600,4500,0.15462676,0.43735502,0.4335692750577259,0.003785744942274072
0,162600,5000,0.04926624,0.25305007,0.26645538040086286,-0.013405310400862847
0,162600,5100,0.02946361,0.25663177,0.25365644175820495,0.0029753282417950278
0,162600,5200,0.01004553,0.24657417,0.24682446621757703,-0.0002502962175770229
0,162600,5300,-0.00900267,0.25152263,0.2456242193015869,0.005898410698413126
0,162600,5400,-0.0276948,0.24922799,0.2497432712788291,-0.0005152812788290773
0,162600,5500,-0.04604394,0.25835221,0.25889009622525705,-0.0005378862252570227
0,162600,6000,-0.13305532,0.37660443,0.3710990392941025,0.005505390705897506
0,162600,6500,-0.21309802,0.57126499,0.5747210904658536,-0.003456100465853651
0,162700,5000,0.04907584,0.25231607,0.25908963643269134,-0.006773566432691336
0,162700,5100,0.02927321,0.25565178,0.24934515587463366,0.006306624125366339
0,162700,5200,0.00985512,0.24881661,0.24507857252536364,0.0037380374746363576
0,162700,5300,-0.00919307,0.24940334,0.2459813981812964,0.003421941818703589
0,162700,5400,-0.0278852,0.25024138,0.25176613959352506,-0.001524759593525049
0,162700,5500,-0.04623434,0.25522862,0.2621645626136217,-0.006935942613621682
0,162700,6000,-0.13324572,0.37708756,0.3751354989389718,0.0019520610610281874
0,162700,6500,-0.21328843,0.57172891,0.5719133058398966,-0.00018439583989660058
0,162800,5000,0.04898062,0.25194884,0.25816841918551037,-0.00621957918551036
0,162800,5100,0.02917799,0.25516125,0.2487125773859688,0.006448672614031203
0,162800,5200,0.00975991,0.24632483,0.24469656182164914,0.0016282681783508501
0,162800,5300,-0.00928829,0.25011696,0.24581394505318951,0.004303014946810485
0,162800,5400,-0.02798042,0.25074767,0.251779160833775,-0.0010314908337750173
0,162800,5500,-0.04632956,0.25561869,0.26232577197762297,-0.006707081977622986
0,162800,6000,-0.13334093,0.37732915,0.3756085810953854,0.0017205689046145833
0,162800,6500,-0.21338364,0.57196089,0.5721032626468989,-0.00014237264689886953
0,162900,4500,0.15443635,0.43688068,0.4332313082339288,0.003649371766071219
0,162900,5000,0.04907584,0.25231607,0.26612359131524377,-0.013807521315243765
0,162900,5100,0.02927321,0.25565178,0.2533443970298294,0.0023073829701705795
0,162900,5200,0.00985512,0.24881661,0.2465374918580416,0.002279118141958386
0,162900,5300,-0.00919307,0.25118046,0.24536733672986885,0.005813123270131143
0,162900,5400,-0.0278852,0.25024138,0.2495212064098363,0.0007201735901637141
0,162900,5500,-0.04623434,0.25522862,0.25870730733307584,-0.003478687333075825
0,162900,6000,-0.13324572,0.37708756,0.3711712478130358,0.005916312186964201
0,162900,6500,-0.21328843,0.57172891,0.5751281832771395,-0.003399273277139514
0,163000,5000,0.04917104,0.25268315,0.25939223409762563,-0.006709084097625606
0,163000,5100,0.02936842,0.25614196,0.24949950694545073,0.006642453054549274
0,163000,5200,0.00995033,0.2476974,0.2451052390743739,0.0025921609256261136
0,163000,5300,-0.00909786,0.25046489,0.24589983131676432,0.004565058683235673
0,163000,5400,-0.02779,0.24973482,0.25159475232984085,-0.0018599323298408577
0,163000,5500,-0.04613914,0.25483846,0.2619207882962661,-0.007082328296266094
0,163000,6000,-0.13315051,0.37684599,0.3747613832662889,0.0020846067337111363
0,163000,6500,-0.21319322,0.57149694,0.5717298746733899,-0.00023293467338991736
0,163100,5000,0.04926624,0.25305007,0.2586316475670732,-0.00558157756707317
0,163100,5100,0.02946361,0.25415746,0.24874935743656668,0.005408102563433326
0,163100,5200,0.01004553,0.24657417,0.2443714711224987,0.0022026988775012968
0,163100,5300,-0.00900267,0.24974839,0.24518803831688693,0.004560351683113056
0,163100,5400,-0.0276948,0.24922799,0.2509102074589458,-0.0016822174589458117
0,163100,5500,-0.04604394,0.25444821,0.2612684729169692,-0.006820262916969189
0,163100,6000,-0.13305532,0.37660443,0.37433582892069345,0.0022686010793065425
0,163100,6500,-0.21309802,0.57126499,0.5716206862603661,-0.000355696260366134
0,163200,5000,0.04964694,0.2496617,0.25632860158375365,-0.006666901583753659
0,163200,5100,0.02984431,0.25360459,0.24739265715896683,0.006211932841033191
0,163200,5200,0.01042623,0.24567186,0.24380074725221737,0.0018711127477826217
0,163200,5300,-0.00862197,0.25041265,0.24525171127595308,0.005160938724046937
0,163200,5400,-0.0273141,0.2495272,0.2514648938364654,-0.001937693836465415
0,163200,5500,-0.04566324,0.25677547,0.26217844324355005,-0.005402973243550047
0,163200,6000,-0.13267462,0.37563828,0.37522133741735136,0.00041694258264862727
0,163200,6500,-0.21271732,0.57033734,0.5699906982317421,0.00034664176825793813
0,163300,5000,0.04964694,0.25451626,0.25988210937403083,-0.00536584937403084
0,163300,5100,0.02984431,0.25610463,0.24985448095308113,0.006250149046918868
0,163300,5200,0.01042623,0.24567186,0.24532908839036918,0.00034277160963080977
0,163300,5300,-0.00862197,0.25041265,0.2459961579850945,0.004416492014905515
0,163300,5400,-0.0273141,0.2495272,0.25156700167949625,-0.002039801679496245
0,163300,5500,-0.04566324,0.25677547,0.26177226487219274,-0.0049967948721927335
0,163300,6000,-0.13267462,0.37563828,0.37405401594816584,0.00158426405183415
0,163300,6500,-0.21271732,0.57033734,0.5705285707975698,-0.00019123079756977468
0,163400,5000,0.04983723,0.25038508,0.2571744120728145,-0.0067893320728145135
0,163400,5100,0.03003461,0.25457172,0.2482496695405312,0.006322050459468792
0,163400,5200,0.01061652,0.24702438,0.24464904691655634,0.002375333083443648
0,163400,5300,-0.00843167,0.25073198,0.24607252107415248,0.004659458925847543
0,163400,5400,-0.02712381,0.24850614,0.2522404924542845,-0.0037343524542844952
0,163400,5500,-0.04547294,0.25977368,0.2628920783412232,-0.003118398341223183
0,163400,6000,-0.13248432,0.37515526,0.3754041381200892,-0.0002488781200892243
0,163400,6500,-0.21252703,0.56987361,0.5693394914803489,0.0005341185196511278
0,163500,5000,0.04945661,0.25378347,0.2594438455458419,-0.005660375545841867
0,163500,5100,0.02965398,0.25513175,0.2497818329557675,0.005349917044232488
0,163500,5200,0.0102359,0.24793867,0.24556509824812608,0.0023735717518739152
0,163500,5300,-0.0088123,0.25008481,0.2464869787645799,0.003597831235420096
0,163500,5400,-0.02750443,0.25054717,0.25226168762679396,-0.0017145176267939766
0,163500,5500,-0.04585357,0.25756401,0.2626225797913846,-0.005058569791384582
0,163500,6000,-0.13286495,0.37612133,0.37504216097689247,0.0010791690231075068
0,163500,6500,-0.21290766,0.57080114,0.5707681660906136,3.297390938639122e-05
0,163600,4500,0.15462676,0.43735502,0.4335692750577259,0.003785744942274072
0,163600,5000,0.04926624,0.25305007,0.26645538040086286,-0.013405310400862847
0,163600,5100,0.02946361,0.25663177,0.25365644175820495,0.0029753282417950278
0,163600,5200,0.01004553,0.24657417,0.24682446621757703,-0.0002502962175770229
0,163600,5300,-0.00900267,0.25152263,0.2456242193015869,0.005898410698413126
0,163600,5400,-0.0276948,0.24922799,0.2497432712788291,-0.0005152812788290773
0,163600,5500,-0.04604394,0.25835221,0.25889009622525705,-0.0005378862252570227
0,163600,6000,-0.13305532,0.37660443,0.3710990392941025,0.005505390705897506
0,163600,6500,-0.21309802,0.57126499,0.5747210904658536,-0.003456100465853651
0,163700,4000,0.2723146,0.72986255,0.7305981133079742,-0.0007355633079741963
0,163700,5000,0.04917104,0.25733963,0.25901057980492004,-0.0016709498049200522
0,163700,5100,0.02936842,0.25614196,0.2498537030974901,0.006288256902509892
0,163700,5200,0.00995033,0.2476974,0.2460501349770271,0.0016472650229729102
0,163700,5300,-0.00909786,0.25224013,0.24729827479771566,0.004941855202284351
0,163700,5400,-0.02779,0.24973482,0.25331705080364847,-0.003582230803648473
0,163700,5500,-0.04613914,0.25483846,0.2638442124973232,-0.009005752497323216
0,163700,6000,-0.13315051,0.37684599,0.37606330932227044,0.0007826806777295747
0,163700,6500,-0.21319322,0.57149694,0.57016250139163,0.0013344386083699034
0,163800,5000,0.04898062,0.25659693,0.2606948945299828,-0.004097964529982789
0,163800,5100,0.02917799,0.25516125,0.2504133892676703,0.0047478607323296895
0,163800,5200,0.00975991,0.24632483,0.24569400594737598,0.0006308240526240183
0,163800,5300,-0.00928829,0.25011696,0.24622365219386413,0.003893307806135865
0,163800,5400,-0.02798042,0.25074767,0.25171054612025945,-0.0009628761202594704
0,163800,5500,-0.04632956,0.25561869,0.26188244501353464,-0.006263755013534655
0,163800,6000,-0.13334093,0.37732915,0.3746674907486069,0.0026616592513931114
0,163800,6500,-0.21338364,0.57196089,0.5725699461787055,-0.000609056178705436
0,163900,4500,0.15405544,0.43593155,0.4318486401362047,0.004082909863795281
0,163900,5000,0.04869492,0.25084625,0.2655743045002485,-0.0147280545002485
0,163900,5100,0.02889229,0.25613285,0.25294502310924966,0.003187826890750367
0,163900,5200,0.00947421,0.24605935,0.2462830548247118,-0.0002237048247117901
0,163900,5300,-0.00957399,0.25225236,0.24525308323638131,0.006999276763618695
0,163900,5400,-0.02826612,0.24989923,0.24954260349223367,0.00035662650776632776
0,163900,5500,-0.04661526,0.2567884,0.25886002131560765,-0.002071621315607619
0,163900,6000,-0.13362664,0.37805395,0.371921785042721,0.006132164957279029
0,163900,6500,-0.21366934,0.57265692,0.5763923443426413,-0.0037354243426412914
0,164000,5000,0.04907584,0.25231607,0.2583147354118919,-0.005998665411891924
0,164000,5100,0.02927321,0.25565178,0.24864232860980032,0.007009451390199678
0,164000,5200,0.00985512,0.24520557,0.24444582489436723,0.0007597451056327864
0,164000,5300,-0.00919307,0.24940334,0.24541682321595015,0.003986516784049848
0,164000,5400,-0.0278852,0.25024138,0.25126791225191997,-0.0010265322519199538
0,164000,5500,-0.04623434,0.25522862,0.26173093485513355,-0.006502314855133529
0,164000,6000,-0.13324572,0.37708756,0.3750010447492247,0.0020865152507753004
0,164000,6500,-0.21328843,0.57172891,0.5720436260117122,-0.00031471601171217944
0,164100,5000,0.04907584,0.25231607,0.25741091844954744,-0.00509484844954744
0,164100,5100,0.02927321,0.25318177,0.24796510103424182,0.005216668965758148
0,164100,5200,0.00985512,0.24520557,0.24396507963194672,0.001240490368053293
0,164100,5300,-0.00919307,0.24940334,0.24510408518231308,0.0042992548176869205
0,164100,5400,-0.0278852,0.25024138,0.2510962290599752,-0.0008548490599751823
0,164100,5500,-0.04623434,0.25522862,0.26167477623212526,-0.006446156232125244
0,164100,6000,-0.13324572,0.37708756,0.37518325702754474,0.0019043029724552518
0,164100,6500,-0.21328843,0.57172891,0.5719937733823057,-0.0002648633823056912
0,164200,5000,0.0488854,0.25158146,0.25805582092549345,-0.006474360925493472
0,164200,5100,0.02908277,0.25467036,0.24861763483722915,0.006052725162770833
0,164200,5200,0.00966468,0.24744008,0.24462051386134137,0.0028195661386586357
0,164200,5300,-0.00938351,0.25082967,0.24575795564632244,0.005071714353677564
0,164200,5400,-0.02807564,0.24889244,0.2517443201160391,-0.002851880116039096
0,164200,5500,-0.04642478,0.25600868,0.2623131041302187,-0.0063044241302187
0,164200,6000,-0.13343616,0.37757074,0.3757201243393639,0.0018506156606361013
0,164200,6500,-0.21347887,0.57219289,0.5723568461439916,-0.00016395614399167258
0,164300,4000,0.27202895,0.97374271,0.9912559911613718,-0.01751328116137174
0,164300,4500,0.15424591,0.56542368,0.513267655247595,0.052156024752404995
0,164300,5000,0.0488854,0.2607147,0.29040804907621603,-0.029693349076216013
0,164300,5100,0.02908277,0.25955407,0.2701031359715246,-0.010549065971524552
0,164300,5200,0.00966468,0.24924213,0.25682399825857805,-0.0075818682585780395
0,164300,5300,-0.00938351,0.25082967,0.25017784354961486,0.0006518264503851401
0,164300,5400,-0.02807564,0.24889244,0.24979853176520564,-0.0009060917652056466
0,164300,5500,-0.04642478,0.25600868,0.25534438629142947,0.0006642937085705181
0,164300,6000,-0.13343616,0.37757074,0.3614684062524308,0.016102333747569197
0,164300,6500,-0.21347887,0.57219289,0.5755237124260335,-0.003330822426033553
0,164400,4000,0.27174322,0.72850827,0.7289141288504166,-0.0004058588504166627
0,164400,5000,0.04859967,0.25510968,0.25839592667307715,-0.0032862466730771422
0,164400,5100,0.02879704,0.25563876,0.2493886002818541,0.006250159718145909
0,164400,5200,0.00937896,0.2471667,0.24574033769556175,0.001426362304438239
0,164400,5300,-0.00966924,0.25117913,0.24714914825877993,0.004029981741220046
0,164400,5400,-0.02836137,0.25040224,0.2533336026918071,-0.0029313626918071045
0,164400,5500,-0.04671051,0.25717813,0.26403112679688023,-0.0068529967968802286
0,164400,6000,-0.13372189,0.37829557,0.37716225660316693,0.001133313396833091
0,164400,6500,-0.21376459,0.57288897,0.5722523221484559,0.0006366478515441587
0,164500,4500,0.15405544,0.43593155,0.4328251811462909,0.003106368853709074
0,164500,5000,0.04869492,0.25548173,0.26663992879167975,-0.01115819879167973
0,164500,5100,0.02889229,0.25613285,0.25398165014057467,0.0021511998594253567
0,164500,5200,0.00947421,0.24785957,0.2472771929226378,0.000582377077362195
0,164500,5300,-0.00957399,0.25225236,0.24619201988417133,0.006060340115828677
0,164500,5400,-0.02826612,0.24989923,0.2504143519054772,-0.0005151219054771727
0,164500,5500,-0.04661526,0.2567884,0.2596532712932621,-0.0028648712932620723
0,164500,6000,-0.13362664,0.37805395,0.3721736137061593,0.0058803362938407155
0,164500,6500,-0.21366934,0.57265692,0.5758993502097468,-0.003242430209746794
0,164600,5000,0.04907584,0.25231607,0.25741091844954744,-0.00509484844954744
0,164600,5100,0.02927321,0.25318177,0.24796510103424182,0.005216668965758148
0,164600,5200,0.00985512,0.24520557,0.24396507963194672,0.001240490368053293
0,164600,5300,-0.00919307,0.24940334,0.24510408518231308,0.0042992548176869205
0,164600,5400,-0.0278852,0.25024138,0.2510962290599752,-0.0008548490599751823
0,164600,5500,-0.04623434,0.25522862,0.26167477623212526,-0.006446156232125244
0,164600,6000,-0.13324572,0.37708756,0.37518325702754474,0.0019043029724552518
0,164600,6500,-0.21328843,0.57172891,0.5719937733823057,-0.0002648633823056912
0,164700,4000,0.27212417,0.72941124,0.7299921990845073,-0.0005809590845072821
0,164700,5000,0.04898062,0.25659693,0.2582708181848421,-0.0016738881848420983
0,164700,5100,0.02917799,0.25516125,0.24916986011517778,0.005991389884822229
0,164700,5200,0.00975991,0.24632483,0.24543186468732633,0.0008929653126736603
0,164700,5300,-0.00928829,0.25011696,0.24675465336053526,0.0033623066394647405
0,164700,5400,-0.02798042,0.25074767,0.2528566211311068,-0.0021089511311068176
0,164700,5500,-0.04632956,0.25561869,0.2634750289628787,-0.00785633896287874
0,164700,6000,-0.13334093,0.37732915,0.3762560164293649,0.0010731335706350986
0,164700,6500,-0.21338364,0.57196089,0.5710605480442607,0.0009003419557394032
0,164800,5000,0.04859967,0.25510968,0.26008938993148095,-0.004979709931480947
0,164800,5100,0.02879704,0.25563876,0.2502573315441872,0.005381428455812798
0,164800,5200,0.00937896,0.2471667,0.24592346994053468,0.0012432300594653056
0,164800,5300,-0.00966924,0.25117913,0.2467781900443541,0.004400939955645861
0,164800,5400,-0.02836137,0.25040224,0.2525329529904559,-0.0021307129904559186
0,164800,5500,-0.04671051,0.25717813,0.26291854529850434,-0.005740415298504331
0,164800,6000,-0.13372189,0.37829557,0.37605251036381954,0.002243059636180489
0,164800,6500,-0.21376459,0.57288897,0.5733067898866635,-0.0004178198866634508
0,164900,5000,0.0488854,0.25158146,0.25805582092549345,-0.006474360925493472
0,164900,5100,0.02908277,0.25467036,0.24861763483722915,0.006052725162770833
0,164900,5200,0.00966468,0.24744008,0.24462051386134137,0.0028195661386586357
0,164900,5300,-0.00938351,0.25082967,0.24575795564632244,0.005071714353677564
