day,timestamp,S,check,strike_a,strike_b,strike_c,lhs,rhs,edge
0,278400,5248.5,intrinsic_floor,4500,,,748.0,748.5,0.5
0,278500,5248.5,intrinsic_floor,4500,,,748.0,748.5,0.5
0,278700,5244.5,intrinsic_floor,4500,,,744.0,744.5,0.5
0,278800,5242.0,intrinsic_floor,4000,,,1241.5,1242.0,0.5
0,279400,5241.5,intrinsic_floor,4000,,,1240.5,1241.5,1.0
0,279400,5241.5,intrinsic_floor,4500,,,740.5,741.5,1.0
0,279500,5240.5,intrinsic_floor,4500,,,740.0,740.5,0.5
0,279700,5239.5,intrinsic_floor,4500,,,739.0,739.5,0.5
0,279900,5238.5,intrinsic_floor,4500,,,738.0,738.5,0.5
0,280300,5239.5,intrinsic_floor,4500,,,739.0,739.5,0.5
0,280600,5240.5,intrinsic_floor,4500,,,740.0,740.5,0.5
0,281300,5240.5,intrinsic_floor,4000,,,1239.5,1240.5,1.0
0,281300,5240.5,intrinsic_floor,4500,,,739.0,740.5,1.5
0,281600,5241.5,intrinsic_floor,4500,,,741.0,741.5,0.5
0,282100,5241.5,intrinsic_floor,4500,,,741.0,741.5,0.5
0,282200,5243.5,intrinsic_floor,4000,,,1242.0,1243.5,1.5
0,282200,5243.5,intrinsic_floor,4500,,,742.0,743.5,1.5
0,283200,5237.5,intrinsic_floor,4500,,,737.0,737.5,0.5
0,283500,5235.5,intrinsic_floor,4500,,,735.0,735.5,0.5
0,283600,5236.5,intrinsic_floor,4500,,,736.0,736.5,0.5
0,283700,5236.5,intrinsic_floor,4500,,,736.0,736.5,0.5
0,284000,5236.5,intrinsic_floor,4000,,,1235.5,1236.5,1.0
0,284000,5236.5,intrinsic_floor,4500,,,735.0,736.5,1.5
0,284200,5236.5,intrinsic_floor,4500,,,736.0,736.5,0.5
0,284400,5235.5,intrinsic_floor,4500,,,735.0,735.5,0.5
0,284500,5236.5,intrinsic_floor,4000,,,1236.0,1236.5,0.5
0,284500,5236.5,intrinsic_floor,4500,,,736.0,736.5,0.5
0,284600,5235.5,intrinsic_floor,4000,,,1235.0,1235.5,0.5
0,284600,5235.5,intrinsic_floor,4500,,,735.0,735.5,0.5
0,284900,5234.5,intrinsic_floor,4500,,,734.0,734.5,0.5
0,285100,5234.5,intrinsic_floor,4500,,,734.0,734.5,0.5
0,285300,5237.5,intrinsic_floor,4000,,,1236.5,1237.5,1.0
0,285300,5237.5,intrinsic_floor,4500,,,736.5,737.5,1.0
0,285400,5236.5,intrinsic_floor,4500,,,736.0,736.5,0.5
0,286000,5237.5,intrinsic_floor,4500,,,737.0,737.5,0.5
0,286300,5238.5,intrinsic_floor,4500,,,738.0,738.5,0.5
0,286600,5237.5,intrinsic_floor,4000,,,1236.5,1237.5,1.0
0,286600,5237.5,intrinsic_floor,4500,,,736.0,737.5,1.5
0,287000,5233.5,intrinsic_floor,4500,,,733.0,733.5,0.5
0,287300,5236.5,intrinsic_floor,4000,,,1235.5,1236.5,1.0
0,287300,5236.5,intrinsic_floor,4500,,,736.0,736.5,0.5
0,287800,5239.5,intrinsic_floor,4500,,,739.0,739.5,0.5
0,288000,5241.5,intrinsic_floor,4500,,,741.0,741.5,0.5
0,288500,5245.5,intrinsic_floor,4500,,,745.0,745.5,0.5
0,288700,5244.5,intrinsic_floor,4500,,,744.0,744.5,0.5
0,288900,5243.5,intrinsic_floor,4500,,,743.0,743.5,0.5
0,289100,5245.5,intrinsic_floor,4500,,,745.0,745.5,0.5
0,289200,5246.5,intrinsic_floor,4000,,,1245.5,1246.5,1.0
0,289200,5246.5,intrinsic_floor,4500,,,746.0,746.5,0.5
0,289300,5246.5,intrinsic_floor,4500,,,746.0,746.5,0.5
0,289400,5247.5,intrinsic_floor,4500,,,747.0,747.5,0.5
0,289600,5247.5,intrinsic_floor,4500,,,747.0,747.5,0.5
0,289700,5247.5,intrinsic_floor,4500,,,747.0,747.5,0.5
0,290000,5247.5,intrinsic_floor,4500,,,747.0,747.5,0.5
0,290200,5248.0,intrinsic_floor,4000,,,1247.5,1248.0,0.5
0,290300,5247.5,intrinsic_floor,4500,,,747.0,747.5,0.5
0,290400,5246.5,intrinsic_floor,4500,,,746.0,746.5,0.5
0,290700,5244.5,intrinsic_floor,4000,,,1239.0,1244.5,5.5
0,290700,5244.5,intrinsic_floor,4500,,,740.5,744.5,4.0
0,291700,5245.0,intrinsic_floor,4000,,,1243.5,1245.0,1.5
0,291700,5245.0,intrinsic_floor,4500,,,743.5,745.0,1.5
0,292300,5242.0,intrinsic_floor,4000,,,1241.5,1242.0,0.5
0,292700,5244.5,intrinsic_floor,4500,,,744.0,744.5,0.5
0,292800,5247.5,intrinsic_floor,4000,,,1241.0,1247.5,6.5
0,292800,5247.5,intrinsic_floor,4500,,,742.0,747.5,5.5
0,293400,5244.5,intrinsic_floor,4000,,,1243.5,1244.5,1.0
0,293400,5244.5,intrinsic_floor,4500,,,744.0,744.5,0.5
0,293600,5244.5,intrinsic_floor,4500,,,744.0,744.5,0.5
0,293700,5243.5,intrinsic_floor,4500,,,743.0,743.5,0.5
0,294500,5243.5,intrinsic_floor,4500,,,743.0,743.5,0.5
0,294700,5244.5,intrinsic_floor,4500,,,744.0,744.5,0.5
0,295000,5242.5,intrinsic_floor,4500,,,742.0,742.5,0.5
0,295100,5242.5,intrinsic_floor,4500,,,742.0,742.5,0.5
0,295400,5243.5,intrinsic_floor,4500,,,743.0,743.5,0.5
0,296000,5243.5,intrinsic_floor,4500,,,743.0,743.5,0.5
0,296600,5249.5,intrinsic_floor,4500,,,749.0,749.5,0.5
0,296700,5249.5,intrinsic_floor,4500,,,749.0,749.5,0.5
0,296900,5250.5,intrinsic_floor,4500,,,750.0,750.5,0.5
0,297100,5250.5,intrinsic_floor,4500,,,750.0,750.5,0.5
0,297200,5249.5,intrinsic_floor,4500,,,749.0,749.5,0.5
0,297400,5247.5,intrinsic_floor,4500,,,747.0,747.5,0.5
0,297600,5247.5,intrinsic_floor,4500,,,747.0,747.5,0.5
0,297700,5247.5,intrinsic_floor,4500,,,747.0,747.5,0.5
0,298100,5249.5,intrinsic_floor,4500,,,749.0,749.5,0.5
0,298400,5249.5,intrinsic_floor,4500,,,749.0,749.5,0.5
0,298800,5255.0,intrinsic_floor,4000,,,1254.5,1255.0,0.5
0,300000,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,300200,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,300300,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,300400,5256.0,intrinsic_floor,4000,,,1255.5,1256.0,0.5
0,300600,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,300900,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,301000,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,301200,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,301300,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,301500,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,302800,5259.5,intrinsic_floor,4000,,,1258.5,1259.5,1.0
0,302800,5259.5,intrinsic_floor,4500,,,759.0,759.5,0.5
0,303200,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,303500,5257.5,intrinsic_floor,4500,,,757.0,757.5,0.5
0,303600,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,304100,5256.0,intrinsic_floor,4000,,,1254.5,1256.0,1.5
0,304100,5256.0,intrinsic_floor,4500,,,754.5,756.0,1.5
0,304300,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,304400,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,304500,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,304600,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,304900,5251.5,intrinsic_floor,4500,,,751.0,751.5,0.5
0,305200,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,305300,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,305600,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,305800,5254.0,intrinsic_floor,4000,,,1253.5,1254.0,0.5
0,306400,5251.0,intrinsic_floor,4000,,,1250.5,1251.0,0.5
0,306600,5252.0,intrinsic_floor,4000,,,1251.5,1252.0,0.5
0,306700,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,306800,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,307000,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,307100,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,307700,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,307900,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,308000,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,308300,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,308400,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,308600,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,308900,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,309000,5257.5,intrinsic_floor,4000,,,1256.5,1257.5,1.0
0,309000,5257.5,intrinsic_floor,4500,,,756.0,757.5,1.5
0,309100,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,309200,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,309300,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,309600,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,309700,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,309900,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,310000,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,310300,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,310400,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,310500,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,310600,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,311100,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,311300,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,311500,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,311700,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,312200,5256.0,intrinsic_floor,4000,,,1255.5,1256.0,0.5
0,312600,5257.5,intrinsic_floor,4500,,,757.0,757.5,0.5
0,312800,5256.5,intrinsic_floor,4000,,,1255.5,1256.5,1.0
0,312800,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,313400,5263.0,intrinsic_floor,4000,,,1262.0,1263.0,1.0
0,313400,5263.0,intrinsic_floor,4500,,,762.0,763.0,1.0
0,313500,5262.5,intrinsic_floor,4500,,,762.0,762.5,0.5
0,313600,5262.5,intrinsic_floor,4500,,,762.0,762.5,0.5
0,313800,5263.5,intrinsic_floor,4500,,,763.0,763.5,0.5
0,314400,5261.5,intrinsic_floor,4500,,,761.0,761.5,0.5
0,314900,5259.5,intrinsic_floor,4500,,,759.0,759.5,0.5
0,315100,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,315300,5257.5,intrinsic_floor,4500,,,757.0,757.5,0.5
0,315600,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,315800,5259.5,intrinsic_floor,4000,,,1258.5,1259.5,1.0
0,315800,5259.5,intrinsic_floor,4500,,,758.0,759.5,1.5
0,316400,5260.5,intrinsic_floor,4500,,,760.0,760.5,0.5
0,316700,5263.5,intrinsic_floor,4000,,,1258.0,1263.5,5.5
0,316700,5263.5,intrinsic_floor,4500,,,759.5,763.5,4.0
0,316800,5263.5,intrinsic_floor,4500,,,763.0,763.5,0.5
0,317600,5263.5,intrinsic_floor,4000,,,1258.0,1263.5,5.5
0,317600,5263.5,intrinsic_floor,4500,,,759.5,763.5,4.0
0,317800,5264.5,intrinsic_floor,4000,,,1263.5,1264.5,1.0
0,317800,5264.5,intrinsic_floor,4500,,,764.0,764.5,0.5
0,318300,5264.5,intrinsic_floor,4000,,,1263.5,1264.5,1.0
0,318300,5264.5,intrinsic_floor,4500,,,763.5,764.5,1.0
0,318400,5265.5,intrinsic_floor,4500,,,765.0,765.5,0.5
0,318500,5266.5,intrinsic_floor,4000,,,1265.5,1266.5,1.0
0,318500,5266.5,intrinsic_floor,4500,,,765.0,766.5,1.5
0,318700,5267.5,intrinsic_floor,4000,,,1267.0,1267.5,0.5
0,318700,5267.5,intrinsic_floor,4500,,,767.0,767.5,0.5
0,318800,5267.5,intrinsic_floor,4500,,,767.0,767.5,0.5
0,319000,5266.5,intrinsic_floor,4500,,,766.0,766.5,0.5
0,319400,5267.5,intrinsic_floor,4500,,,767.0,767.5,0.5
0,320100,5267.5,intrinsic_floor,4500,,,767.0,767.5,0.5
0,320700,5262.5,intrinsic_floor,4500,,,762.0,762.5,0.5
0,320800,5262.5,intrinsic_floor,4500,,,762.0,762.5,0.5
0,321400,5257.5,intrinsic_floor,4000,,,1256.5,1257.5,1.0
0,321400,5257.5,intrinsic_floor,4500,,,756.5,757.5,1.0
0,321500,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,321700,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,322200,5261.5,intrinsic_floor,4500,,,761.0,761.5,0.5
0,322400,5262.5,intrinsic_floor,4500,,,762.0,762.5,0.5
0,322600,5263.5,intrinsic_floor,4000,,,1262.5,1263.5,1.0
0,322600,5263.5,intrinsic_floor,4500,,,762.0,763.5,1.5
0,323600,5257.5,intrinsic_floor,4500,,,757.0,757.5,0.5
0,323800,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,324100,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,324500,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,325000,5262.5,intrinsic_floor,4500,,,762.0,762.5,0.5
0,325100,5264.5,intrinsic_floor,4500,,,764.0,764.5,0.5
0,325200,5265.5,intrinsic_floor,4500,,,765.0,765.5,0.5
0,326300,5268.5,intrinsic_floor,4500,,,768.0,768.5,0.5
0,326500,5269.5,intrinsic_floor,4500,,,769.0,769.5,0.5
0,327500,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,327600,5271.5,intrinsic_floor,4000,,,1271.0,1271.5,0.5
0,327600,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,328200,5269.5,intrinsic_floor,4500,,,769.0,769.5,0.5
0,328400,5268.5,intrinsic_floor,4500,,,768.0,768.5,0.5
0,328700,5267.5,intrinsic_floor,4000,,,1267.0,1267.5,0.5
0,328700,5267.5,intrinsic_floor,4500,,,767.0,767.5,0.5
0,328900,5266.5,intrinsic_floor,4500,,,766.0,766.5,0.5
0,329200,5267.5,intrinsic_floor,4000,,,1267.0,1267.5,0.5
0,329200,5267.5,intrinsic_floor,4500,,,767.0,767.5,0.5
0,329700,5267.5,intrinsic_floor,4500,,,767.0,767.5,0.5
0,329800,5266.5,intrinsic_floor,4500,,,766.0,766.5,0.5
0,329900,5266.5,intrinsic_floor,4500,,,766.0,766.5,0.5
0,330200,5264.5,intrinsic_floor,4500,,,764.0,764.5,0.5
0,331700,5268.5,intrinsic_floor,4000,,,1268.0,1268.5,0.5
0,331700,5268.5,intrinsic_floor,4500,,,768.0,768.5,0.5
0,331800,5269.5,intrinsic_floor,4000,,,1268.5,1269.5,1.0
0,331800,5269.5,intrinsic_floor,4500,,,768.0,769.5,1.5
0,332300,5270.0,intrinsic_floor,4000,,,1264.5,1270.0,5.5
0,332300,5270.0,intrinsic_floor,4500,,,766.0,770.0,4.0
0,332400,5270.5,intrinsic_floor,4500,,,770.0,770.5,0.5
0,334200,5264.5,intrinsic_floor,4500,,,764.0,764.5,0.5
0,334400,5262.5,intrinsic_floor,4500,,,762.0,762.5,0.5
0,334500,5262.5,intrinsic_floor,4500,,,762.0,762.5,0.5
0,334600,5263.5,intrinsic_floor,4500,,,763.0,763.5,0.5
0,334800,5263.5,intrinsic_floor,4500,,,763.0,763.5,0.5
0,335500,5264.5,intrinsic_floor,4500,,,764.0,764.5,0.5
0,336500,5263.5,intrinsic_floor,4500,,,763.0,763.5,0.5
0,336900,5260.5,intrinsic_floor,4500,,,760.0,760.5,0.5
0,337000,5259.5,intrinsic_floor,4500,,,759.0,759.5,0.5
0,337400,5261.5,intrinsic_floor,4500,,,761.0,761.5,0.5
0,337700,5260.5,intrinsic_floor,4500,,,760.0,760.5,0.5
0,337800,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,337900,5259.5,intrinsic_floor,4500,,,759.0,759.5,0.5
0,338100,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,338300,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,338700,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,339300,5260.5,intrinsic_floor,4500,,,760.0,760.5,0.5
0,339700,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,340000,5258.5,intrinsic_floor,4000,,,1257.5,1258.5,1.0
0,340000,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,340200,5255.5,intrinsic_floor,4500,,,755.0,755.5,0.5
0,340900,5259.5,intrinsic_floor,4500,,,759.0,759.5,0.5
0,341000,5259.5,intrinsic_floor,4500,,,759.0,759.5,0.5
0,341100,5257.5,intrinsic_floor,4500,,,757.0,757.5,0.5
0,341200,5257.5,intrinsic_floor,4500,,,757.0,757.5,0.5
0,341800,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,342200,5256.0,intrinsic_floor,4000,,,1255.5,1256.0,0.5
0,342300,5255.0,intrinsic_floor,4000,,,1254.5,1255.0,0.5
0,342500,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,342700,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,343100,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,343900,5253.5,intrinsic_floor,4500,,,753.0,753.5,0.5
0,344000,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,344300,5251.5,intrinsic_floor,4500,,,751.0,751.5,0.5
0,344400,5251.0,intrinsic_floor,4000,,,1250.5,1251.0,0.5
0,344800,5250.5,intrinsic_floor,4500,,,750.0,750.5,0.5
0,345100,5253.5,intrinsic_floor,4000,,,1252.5,1253.5,1.0
0,345100,5253.5,intrinsic_floor,4500,,,752.0,753.5,1.5
0,345200,5254.5,intrinsic_floor,4500,,,754.0,754.5,0.5
0,345400,5252.5,intrinsic_floor,4500,,,752.0,752.5,0.5
0,345600,5255.5,intrinsic_floor,4000,,,1254.5,1255.5,1.0
0,345600,5255.5,intrinsic_floor,4500,,,754.0,755.5,1.5
0,345800,5256.5,intrinsic_floor,4500,,,756.0,756.5,0.5
0,346100,5258.5,intrinsic_floor,4500,,,758.0,758.5,0.5
0,346300,5259.5,intrinsic_floor,4500,,,759.0,759.5,0.5
0,347300,5265.5,intrinsic_floor,4500,,,765.0,765.5,0.5
0,348000,5267.5,intrinsic_floor,4000,,,1266.5,1267.5,1.0
0,348000,5267.5,intrinsic_floor,4500,,,767.0,767.5,0.5
0,348100,5268.5,intrinsic_floor,4500,,,768.0,768.5,0.5
0,348300,5270.0,intrinsic_floor,4000,,,1268.5,1270.0,1.5
0,348300,5270.0,intrinsic_floor,4500,,,768.5,770.0,1.5
0,348600,5269.5,intrinsic_floor,4500,,,769.0,769.5,0.5
0,349000,5268.5,intrinsic_floor,4500,,,768.0,768.5,0.5
0,349200,5266.5,intrinsic_floor,4500,,,766.0,766.5,0.5
0,349500,5269.5,intrinsic_floor,4500,,,769.0,769.5,0.5
0,349600,5266.5,intrinsic_floor,4500,,,766.0,766.5,0.5
0,350000,5269.5,intrinsic_floor,4500,,,769.0,769.5,0.5
0,350500,5271.5,intrinsic_floor,4000,,,1271.0,1271.5,0.5
0,350500,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,350700,5273.5,intrinsic_floor,4000,,,1273.0,1273.5,0.5
0,350700,5273.5,intrinsic_floor,4500,,,773.0,773.5,0.5
0,350900,5273.5,intrinsic_floor,4000,,,1273.0,1273.5,0.5
0,350900,5273.5,intrinsic_floor,4500,,,773.0,773.5,0.5
0,351400,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,351700,5277.0,intrinsic_floor,4000,,,1276.0,1277.0,1.0
0,351700,5277.0,intrinsic_floor,4500,,,776.0,777.0,1.0
0,351800,5275.5,intrinsic_floor,4500,,,775.0,775.5,0.5
0,351900,5274.5,intrinsic_floor,4000,,,1274.0,1274.5,0.5
0,351900,5274.5,intrinsic_floor,4500,,,774.0,774.5,0.5
0,352000,5273.5,intrinsic_floor,4500,,,773.0,773.5,0.5
0,352700,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,352800,5272.5,intrinsic_floor,4000,,,1271.5,1272.5,1.0
0,352800,5272.5,intrinsic_floor,4500,,,771.5,772.5,1.0
0,353000,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,353100,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,353300,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,354600,5271.5,intrinsic_floor,4000,,,1271.0,1271.5,0.5
0,354600,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,354700,5271.5,intrinsic_floor,4000,,,1271.0,1271.5,0.5
0,354700,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,356100,5273.5,intrinsic_floor,4000,,,1273.0,1273.5,0.5
0,356100,5273.5,intrinsic_floor,4500,,,773.0,773.5,0.5
0,356800,5269.5,intrinsic_floor,4500,,,769.0,769.5,0.5
0,358200,5279.5,intrinsic_floor,4000,,,1279.0,1279.5,0.5
0,358200,5279.5,intrinsic_floor,4500,,,779.0,779.5,0.5
0,358400,5279.5,intrinsic_floor,4000,,,1279.0,1279.5,0.5
0,358400,5279.5,intrinsic_floor,4500,,,779.0,779.5,0.5
0,358500,5279.5,intrinsic_floor,4000,,,1279.0,1279.5,0.5
0,358500,5279.5,intrinsic_floor,4500,,,779.0,779.5,0.5
0,358900,5281.5,intrinsic_floor,4000,,,1281.0,1281.5,0.5
0,358900,5281.5,intrinsic_floor,4500,,,781.0,781.5,0.5
0,359900,5283.5,intrinsic_floor,4000,,,1282.5,1283.5,1.0
0,359900,5283.5,intrinsic_floor,4500,,,782.5,783.5,1.0
0,360000,5283.0,intrinsic_floor,4000,,,1277.0,1283.0,6.0
0,360000,5283.0,intrinsic_floor,4500,,,778.5,783.0,4.5
0,360100,5284.5,intrinsic_floor,4000,,,1283.0,1284.5,1.5
0,360100,5284.5,intrinsic_floor,4500,,,783.0,784.5,1.5
0,360300,5284.5,intrinsic_floor,4000,,,1283.0,1284.5,1.5
0,360300,5284.5,intrinsic_floor,4500,,,783.0,784.5,1.5
0,360400,5282.5,intrinsic_floor,4000,,,1281.0,1282.5,1.5
0,360400,5282.5,intrinsic_floor,4500,,,781.0,782.5,1.5
0,361000,5276.5,intrinsic_floor,4500,,,776.0,776.5,0.5
0,361100,5277.5,intrinsic_floor,4000,,,1277.0,1277.5,0.5
0,361100,5277.5,intrinsic_floor,4500,,,777.0,777.5,0.5
0,361300,5279.5,intrinsic_floor,4000,,,1279.0,1279.5,0.5
0,361300,5279.5,intrinsic_floor,4500,,,779.0,779.5,0.5
0,361700,5281.5,intrinsic_floor,4000,,,1281.0,1281.5,0.5
0,362000,5280.5,intrinsic_floor,4000,,,1280.0,1280.5,0.5
0,362000,5280.5,intrinsic_floor,4500,,,780.0,780.5,0.5
0,362700,5279.5,intrinsic_floor,4000,,,1278.0,1279.5,1.5
0,362700,5279.5,intrinsic_floor,4500,,,778.0,779.5,1.5
0,363400,5278.5,intrinsic_floor,4000,,,1278.0,1278.5,0.5
0,363400,5278.5,intrinsic_floor,4500,,,778.0,778.5,0.5
0,364100,5276.5,intrinsic_floor,4000,,,1276.0,1276.5,0.5
0,364100,5276.5,intrinsic_floor,4500,,,776.0,776.5,0.5
0,364800,5278.5,intrinsic_floor,4000,,,1278.0,1278.5,0.5
0,364800,5278.5,intrinsic_floor,4500,,,778.0,778.5,0.5
0,365100,5277.5,intrinsic_floor,4000,,,1277.0,1277.5,0.5
0,365100,5277.5,intrinsic_floor,4500,,,777.0,777.5,0.5
0,365200,5278.5,intrinsic_floor,4000,,,1277.0,1278.5,1.5
0,365200,5278.5,intrinsic_floor,4500,,,777.0,778.5,1.5
0,365900,5276.5,intrinsic_floor,4500,,,776.0,776.5,0.5
0,366000,5277.5,intrinsic_floor,4000,,,1276.5,1277.5,1.0
0,366000,5277.5,intrinsic_floor,4500,,,776.5,777.5,1.0
0,366400,5280.5,intrinsic_floor,4000,,,1280.0,1280.5,0.5
0,366400,5280.5,intrinsic_floor,4500,,,780.0,780.5,0.5
0,366500,5280.5,intrinsic_floor,4000,,,1280.0,1280.5,0.5
0,366500,5280.5,intrinsic_floor,4500,,,780.0,780.5,0.5
0,366800,5281.5,intrinsic_floor,4000,,,1281.0,1281.5,0.5
0,367700,5280.5,intrinsic_floor,4000,,,1280.0,1280.5,0.5
0,367700,5280.5,intrinsic_floor,4500,,,780.0,780.5,0.5
0,369600,5275.5,intrinsic_floor,4000,,,1275.0,1275.5,0.5
0,369600,5275.5,intrinsic_floor,4500,,,775.0,775.5,0.5
0,370800,5278.5,intrinsic_floor,4000,,,1278.0,1278.5,0.5
0,370800,5278.5,intrinsic_floor,4500,,,778.0,778.5,0.5
0,371000,5279.5,intrinsic_floor,4000,,,1279.0,1279.5,0.5
0,371000,5279.5,intrinsic_floor,4500,,,779.0,779.5,0.5
0,371100,5280.5,intrinsic_floor,4000,,,1280.0,1280.5,0.5
0,371300,5278.5,intrinsic_floor,4000,,,1278.0,1278.5,0.5
0,371300,5278.5,intrinsic_floor,4500,,,778.0,778.5,0.5
0,371400,5279.5,intrinsic_floor,4000,,,1279.0,1279.5,0.5
0,371400,5279.5,intrinsic_floor,4500,,,779.0,779.5,0.5
0,371900,5281.5,intrinsic_floor,4000,,,1280.5,1281.5,1.0
0,371900,5281.5,intrinsic_floor,4500,,,780.5,781.5,1.0
0,374800,5283.5,intrinsic_floor,4000,,,1283.0,1283.5,0.5
0,374800,5283.5,intrinsic_floor,4500,,,783.0,783.5,0.5
0,375300,5282.5,intrinsic_floor,4000,,,1282.0,1282.5,0.5
0,375300,5282.5,intrinsic_floor,4500,,,782.0,782.5,0.5
0,375600,5282.5,intrinsic_floor,4000,,,1282.0,1282.5,0.5
0,375800,5283.5,intrinsic_floor,4000,,,1282.0,1283.5,1.5
0,375800,5283.5,intrinsic_floor,4500,,,782.0,783.5,1.5
0,376900,5283.5,intrinsic_floor,4000,,,1283.0,1283.5,0.5
0,376900,5283.5,intrinsic_floor,4500,,,783.0,783.5,0.5
0,377700,5281.5,intrinsic_floor,4000,,,1281.0,1281.5,0.5
0,377700,5281.5,intrinsic_floor,4500,,,781.0,781.5,0.5
0,378200,5275.5,intrinsic_floor,4500,,,775.0,775.5,0.5
0,378300,5274.5,intrinsic_floor,4500,,,774.0,774.5,0.5
0,379800,5273.5,intrinsic_floor,4500,,,773.0,773.5,0.5
0,380600,5271.5,intrinsic_floor,4500,,,771.0,771.5,0.5
0,381700,5271.5,intrinsic_floor,4000,,,1270.5,1271.5,1.0
0,381700,5271.5,intrinsic_floor,4500,,,770.5,771.5,1.0
0,381900,5270.5,intrinsic_floor,4500,,,770.0,770.5,0.5
0,383300,5274.5,intrinsic_floor,4000,,,1274.0,1274.5,0.5
0,383300,5274.5,intrinsic_floor,4500,,,774.0,774.5,0.5
0,383500,5276.5,intrinsic_floor,4000,,,1275.5,1276.5,1.0
