day;timestamp;strike;log_moneyness;iv;iv_fit;iv_resid
1;98000;6000;-0.13477025;0.4114774;0.4040437922166572;0.007433607783342788
1;98000;6500;-0.21481296;0.62154888;0.6237090738529071;-0.0021601938529071107
1;98100;5000;0.04793265;0.25723334;0.26184254873223656;-0.0046092087322365805
1;98100;5100;0.02813003;0.25636675;0.25341831378965535;0.0029484362103446293
1;98100;5200;0.00871194;0.25976245;0.2508089508081207;0.008953499191879266
1;98100;5300;-0.01033625;0.25917638;0.25368629581410157;0.005490084185898414
1;98100;5400;-0.02902839;0.24746928;0.2617445389543704;-0.014275258954370373
1;98100;5500;-0.04737753;0.27182273;0.274698358289726;-0.0028756282897259844
1;98100;6000;-0.1343889;0.41043307;0.4041518955184116;0.006281174481588436
1;98100;6500;-0.21443161;0.62054571;0.6224588080933777;-0.0019130980933776964
1;98200;5000;0.04812328;0.25801025;0.2633302889408593;-0.005320038940859306
1;98200;5100;0.02832065;0.25741029;0.25452297379618155;0.0028873162038184352
1;98200;5200;0.00890256;0.26127259;0.25157428385387903;0.009698306146120994
1;98200;5300;-0.01014563;0.26156345;0.25415369778210484;0.007409752217895138
1;98200;5400;-0.02883777;0.24643969;0.2619532108746797;-0.01551352087467972
1;98200;5500;-0.0471869;0.27099896;0.274685442951321;-0.003686482951321013
1;98200;6000;-0.13419828;0.40991097;0.40352532602223734;0.006385643977762645
1;98200;6500;-0.21424099;0.62004423;0.6219052057787369;-0.0018609757787368952
1;98300;5000;0.04831386;0.25878652;0.2640154634512886;-0.0052289434512886035
1;98300;5100;0.02851123;0.25845227;0.2549474535717702;0.0035048164282298067
1;98300;5200;0.00909315;0.26083637;0.25177101583194544;0.00906535416805454
1;98300;5300;-0.00995505;0.26005727;0.254153847119011;0.0059034228809889955
1;98300;5400;-0.02864718;0.24817607;0.26178627560022116;-0.013610205600221165
1;98300;5500;-0.04699632;0.27017486;0.27437938521098654;-0.0042045252109865205
1;98300;6000;-0.1340077;0.40938892;0.402895180315585;0.0064937396844149675
1;98300;6500;-0.2140504;0.61954281;0.6214664688991922;-0.0019236588991922154
1;98400;4000;0.27107621;2.5000005;2.283242351142855;0.21675814885714528
1;98400;4500;0.15329317;0.53628121;0.9871674268316335;-0.45088621683163355
1;98400;5000;0.04793265;0.27753792;0.3326725729379393;-0.05513465293793929
1;98400;5100;0.02813003;0.26711166;0.2628861123208593;0.004225547679140684
1;98400;5200;0.00871194;0.26363473;0.210809792892842;0.05282493710715799
1;98400;5300;-0.01033625;0.26306585;0.1754603513359179;0.0876054986640821
1;98400;5400;-0.02902839;0.25024795;0.15592100640083845;0.09432694359916155
1;98400;5500;-0.04737753;0.27182273;0.15133610390315183;0.12048662609684818
1;98400;6000;-0.1343889;0.41043307;0.32646609935837134;0.08396697064162867
1;98400;6500;-0.21443161;0.62054571;0.7747195128755906;-0.15417380287559057
1;98500;4500;0.15329317;0.46880755;0.4645094610295663;0.004298088970433711
1;98500;5000;0.04793265;0.26776176;0.27707442367106117;-0.00931266367106115
1;98500;5100;0.02813003;0.25908247;0.26283750756061386;-0.0037550375606138497
1;98500;5200;0.00871194;0.26169907;0.2553272041231382;0.006371865876861782
1;98500;5300;-0.01033625;0.25917638;0.2541655453837867;0.005010834616213267
1;98500;5400;-0.02902839;0.24746928;0.25900025952642053;-0.011530979526420515
1;98500;5500;-0.04737753;0.27182273;0.26950264554729786;0.0023200844527021536
1;98500;6000;-0.1343889;0.41043307;0.3969478112677747;0.013485258732225336
1;98500;6500;-0.21443161;0.62054571;0.6274331618903406;-0.006887451890340568
1;98600;5000;0.04812328;0.2633917;0.2672509683095753;-0.003859268309575281
1;98600;5100;0.02832065;0.26013109;0.2572381233890702;0.0028929666109298036
1;98600;5200;0.00890256;0.26127259;0.25325865835400463;0.008013931645995398
1;98600;5300;-0.01014563;0.26156345;0.2549725388381704;0.006590911161829582
1;98600;5400;-0.02883777;0.24643969;0.26206288500380537;-0.015623195003805379
1;98600;5500;-0.0471869;0.27099896;0.2742340300745855;-0.003235070074585511
1;98600;6000;-0.13419828;0.40991097;0.402235040590481;0.007675929409519
1;98600;6500;-0.21424099;0.62004423;0.6225004354403075;-0.0024562054403075573
1;98700;5000;0.04793265;0.25723334;0.262836275031749;-0.005602935031749023
1;98700;5100;0.02813003;0.25908247;0.25416291026712284;0.004919559732877166
1;98700;5200;0.00871194;0.25976245;0.2513375193847467;0.00842493061525329
1;98700;5300;-0.01033625;0.25917638;0.2540301442085007;0.0051462357914993095
1;98700;5400;-0.02902839;0.24746928;0.2619333006375245;-0.0144640206375245
1;98700;5500;-0.04737753;0.27182273;0.27476010331538075;-0.0029373733153807424
1;98700;6000;-0.1343889;0.41043307;0.4039515571775715;0.006481512822428537
1;98700;6500;-0.21443161;0.62054571;0.6225136199774044;-0.0019679099774043696
1;98800;4500;0.15348379;0.46932088;0.4653431826677461;0.003977697332253893
1;98800;5000;0.04812328;0.26855855;0.2775554621753044;-0.008996912175304406
1;98800;5100;0.02832065;0.26013109;0.2632425498770156;-0.00311145987701561
1;98800;5200;0.00890256;0.26127259;0.25565475462737175;0.005617835372628277
1;98800;5300;-0.01014563;0.26156345;0.25441421317542734;0.007149236824572636
1;98800;5400;-0.02883777;0.24643969;0.2591687587132572;-0.012729068713257186
1;98800;5500;-0.0471869;0.27099896;0.2695897804581864;0.0014091795418136321
1;98800;6000;-0.13419828;0.40991097;0.39661328731889206;0.013297682681107925
1;98800;6500;-0.21424099;0.62004423;0.6266584209867989;-0.00661419098679894
1;98900;5000;0.04812328;0.25801025;0.26315915309962445;-0.005148903099624458
1;98900;5100;0.02832065;0.25741029;0.2542771500258353;0.0031331399741647004
1;98900;5200;0.00890256;0.26127259;0.25127073318850845;0.010001856811491572
1;98900;5300;-0.01014563;0.25962193;0.25380844242877043;0.00581348757122957
1;98900;5400;-0.02883777;0.24643969;0.2615813976400737;-0.01514170764007372
1;98900;5500;-0.0471869;0.27099896;0.27430140155963945;-0.003302441559639435
1;98900;6000;-0.13419828;0.40991097;0.40327000693629056;0.006640963063709426
1;98900;6500;-0.21424099;0.62004423;0.6220406251212577;-0.0019963951212577102
1;99000;4000;0.27117152;2.5000005;2.4655807738676048;0.0344197261323953
1;99000;5000;0.04802797;0.26299821;0.4107086369480719;-0.1477104269480719
1;99000;5100;0.02822534;0.25960698;0.3309814502755295;-0.07137447027552951
1;99000;5200;0.00880726;0.26245571;0.26904915064352436;-0.006593440643524351
1;99000;5300;-0.01024094;0.26231512;0.22392717567928616;0.03838794432071385
1;99000;5400;-0.02893307;0.24695461;0.1946976370271991;0.05225697297280088
1;99000;5500;-0.04728221;0.27141089;0.18050363489869156;0.09090725510130845
1;99000;6000;-0.13429359;0.41017202;0.30876312405221695;0.10140889594778307
1;99000;6500;-0.2143363;0.62029496;0.7119974166078746;-0.09170245660787468
1;99100;5000;0.04793265;0.26776176;0.26897459421079684;-0.0012128342107968204
1;99100;5100;0.02813003;0.25908247;0.2583923611395162;0.0006901088604838179
1;99100;5200;0.00871194;0.26169907;0.2539361824255582;0.007762887574441768
1;99100;5300;-0.01033625;0.25917638;0.2552609596659627;0.003915420334037301
1;99100;5400;-0.02902839;0.24746928;0.26204508291877077;-0.014575802918770753
1;99100;5500;-0.04737753;0.27182273;0.2739884773480437;-0.0021657473480437006
1;99100;6000;-0.1343889;0.41043307;0.40189199580388935;0.008541074196110665
1;99100;6500;-0.21443161;0.62054571;0.6235008164874625;-0.0029551064874624444
1;99200;5000;0.04783733;0.26221074;0.26559395506601746;-0.0033832150660174642
1;99200;5100;0.0280347;0.25855757;0.25619526373923895;0.00236230626076106
1;99200;5200;0.00861662;0.26094122;0.25274794261380906;0.008193277386190911
1;99200;5300;-0.01043158;0.25992364;0.25491640298198415;0.005007237018015864
1;99200;5400;-0.02912371;0.2479837;0.26238790945147716;-0.014404209451477162
1;99200;5500;-0.04747285;0.27223448;0.27487068530335473;-0.002636205303354733
1;99200;6000;-0.13448423;0.41069414;0.40350579292451627;0.007188347075483714
1;99200;6500;-0.21452694;0.62079648;0.6231240179196023;-0.002327537919602274
1;99300;4000;0.2707902;2.5000005;2.289818135122011;0.21018236487798925
1;99300;4500;0.15300717;0.55728996;0.9928624813846421;-0.4355725213846421
1;99300;5000;0.04764665;0.2809615;0.33693094747171154;-0.055969447471711564
1;99300;5100;0.02784403;0.26814658;0.26680607114350446;0.0013405088564955592
1;99300;5200;0.00842594;0.26714778;0.2143768930205855;0.05277088697941451
1;99300;5300;-0.01062225;0.26336464;0.17866109690507959;0.0847035430949204
1;99300;5400;-0.02931439;0.24901179;0.15874278010740622;0.09026900989259379
1;99300;5500;-0.04766353;0.27305774;0.15376710575529218;0.11929063424470782
1;99300;6000;-0.1346749;0.4112163;0.3267911083191586;0.0844251916808414
1;99300;6500;-0.21471761;0.62129807;0.7727382407706096;-0.15144017077060956
1;99400;4500;0.15367438;0.46983404;0.46584521174847016;0.003988828251529852
1;99400;5000;0.04831386;0.26935467;0.27769345968323805;-0.008338789683238035
1;99400;5100;0.02851123;0.25845227;0.2633177051461128;-0.004865435146112818
1;99400;5200;0.00909315;0.26277792;0.25567000265247114;0.007107917347528858
1;99400;5300;-0.00995505;0.26005727;0.2543723380586647;0.005684931941335292
1;99400;5400;-0.02864718;0.24817607;0.25907241251234225;-0.010896342512342255
1;99400;5500;-0.04699632;0.27017486;0.2694414990701931;0.0007333609298069144
1;99400;6000;-0.1340077;0.40938892;0.39623932308192644;0.013149596918073547
1;99400;6500;-0.2140504;0.61954281;0.6261068780465815;-0.006564068046581495
1;99500;4500;0.15348379;0.46932088;0.4653431826677461;0.003977697332253893
1;99500;5000;0.04812328;0.26855855;0.2775554621753044;-0.008996912175304406
1;99500;5100;0.02832065;0.26013109;0.2632425498770156;-0.00311145987701561
1;99500;5200;0.00890256;0.26127259;0.25565475462737175;0.005617835372628277
1;99500;5300;-0.01014563;0.26156345;0.25441421317542734;0.007149236824572636
1;99500;5400;-0.02883777;0.24643969;0.2591687587132572;-0.012729068713257186
1;99500;5500;-0.0471869;0.27099896;0.2695897804581864;0.0014091795418136321
1;99500;6000;-0.13419828;0.40991097;0.39661328731889206;0.013297682681107925
1;99500;6500;-0.21424099;0.62004423;0.6266584209867989;-0.00661419098679894
1;99600;5000;0.04831386;0.25878652;0.2640154634512886;-0.0052289434512886035
1;99600;5100;0.02851123;0.25845227;0.2549474535717702;0.0035048164282298067
1;99600;5200;0.00909315;0.26083637;0.25177101583194544;0.00906535416805454
1;99600;5300;-0.00995505;0.26005727;0.254153847119011;0.0059034228809889955
1;99600;5400;-0.02864718;0.24817607;0.26178627560022116;-0.013610205600221165
1;99600;5500;-0.04699632;0.27017486;0.27437938521098654;-0.0042045252109865205
1;99600;6000;-0.1340077;0.40938892;0.402895180315585;0.0064937396844149675
1;99600;6500;-0.2140504;0.61954281;0.6214664688991922;-0.0019236588991922154
1;99700;4500;0.15348379;0.46932088;0.4653431826677461;0.003977697332253893
1;99700;5000;0.04812328;0.26855855;0.2775554621753044;-0.008996912175304406
1;99700;5100;0.02832065;0.26013109;0.2632425498770156;-0.00311145987701561
1;99700;5200;0.00890256;0.26127259;0.25565475462737175;0.005617835372628277
1;99700;5300;-0.01014563;0.26156345;0.25441421317542734;0.007149236824572636
1;99700;5400;-0.02883777;0.24643969;0.2591687587132572;-0.012729068713257186
1;99700;5500;-0.0471869;0.27099896;0.2695897804581864;0.0014091795418136321
1;99700;6000;-0.13419828;0.40991097;0.39661328731889206;0.013297682681107925
1;99700;6500;-0.21424099;0.62004423;0.6266584209867989;-0.00661419098679894
1;99800;5000;0.04831386;0.25878652;0.264432105043988;-0.0056455850439879884
1;99800;5100;0.02851123;0.25845227;0.2553253431761461;0.003126926823853904
1;99800;5200;0.00909315;0.26277792;0.2521112256558764;0.010666694344123595
1;99800;5300;-0.00995505;0.26005727;0.2544574024518727;0.005599867548127302
1;99800;5400;-0.02864718;0.24817607;0.26205415773961394;-0.013878087739613937
1;99800;5500;-0.04699632;0.27017486;0.27461253403349356;-0.004437674033493544
1;99800;6000;-0.1340077;0.40938892;0.402967472291226;0.0064214477087740085
1;99800;6500;-0.2140504;0.61954281;0.621396399607783;-0.001853589607783035
1;99900;4500;0.15367438;0.46983404;0.4648228835875112;0.005011156412488782
1;99900;5000;0.04831386;0.26417819;0.2768063741662856;-0.012628184166285639
1;99900;5100;0.02851123;0.25845227;0.2624808532579631;-0.004028583257963125
1;99900;5200;0.00909315;0.26277792;0.254890033726459;0.007887886273540978
1;99900;5300;-0.00995505;0.26005727;0.253655504289242;0.006401765710758012
1;99900;5400;-0.02864718;0.24817607;0.2584245964397564;-0.010248526439756406
1;99900;5500;-0.04699632;0.27017486;0.26886823897229933;0.0013066210277006829
1;99900;6000;-0.1340077;0.40938892;0.3961113894280562;0.013277530571943807
1;99900;6500;-0.2140504;0.61954281;0.626522476132427;-0.006979666132426954
1;100000;5000;0.04850441;0.25956216;0.2647382608086584;-0.005176100808658435
1;100000;5100;0.02870178;0.2594927;0.2551760694420691;0.004316630557930912
1;100000;5200;0.0092837;0.26039034;0.2515822312893621;0.008808108710637919
1;100000;5300;-0.0097645;0.25854726;0.25362024994084276;0.004927010059157244
1;100000;5400;-0.02845663;0.24713858;0.26097654312617974;-0.013837963126179742
1;100000;5500;-0.04680577;0.26935041;0.27335854261174164;-0.004008132611741655
1;100000;6000;-0.13381715;0.4088669;0.4016819820647306;0.007184917935269375
1;100000;6500;-0.21385986;0.61904146;0.6212559307164158;-0.002214470716415784
1;100100;5000;0.04840914;0.26457118;0.26751920503422977;-0.002948025034229751
1;100100;5100;0.02860651;0.25897268;0.2572260362711625;0.001746643728837538
1;100100;5200;0.00918843;0.26158626;0.25300535816793257;0.008580901832067445
1;100100;5300;-0.00985977;0.25930275;0.2545150091749915;0.004787740825008546
1;100100;5400;-0.0285519;0.24765745;0.2614361235707292;-0.013778673570729205
1;100100;5500;-0.04690104;0.26976267;0.27347119798262315;-0.0037085279826231665
1;100100;6000;-0.13391242;0.40912791;0.4012321959355281;0.00789571406447187
1;100100;6500;-0.21395513;0.61929212;0.6218678938628034;-0.0025757738628033877
1;100200;4000;0.27155269;2.5000005;2.46580121160735;0.03419928839264985
1;100200;5000;0.04840914;0.26457118;0.41021717673872743;-0.1456459967387274
1;100200;5100;0.02860651;0.25897268;0.3304288008580255;-0.0714561208580255
1;100200;5200;0.00918843;0.26158626;0.2684368148699826;-0.006850554869982595
1;100200;5300;-0.00985977;0.25930275;0.22325659315025012;0.036046156849749905
1;100200;5400;-0.0285519;0.24765745;0.1939701879730628;0.05368726202693719
1;100200;5500;-0.04690104;0.26976267;0.17972064355947348;0.0900420264405265
1;100200;6000;-0.13391242;0.40912791;0.30772053901716656;0.10140737098283342
1;100200;6500;-0.21395513;0.61929212;0.7107215522259607;-0.09142943222596067
1;100300;4500;0.15348379;0.46932088;0.4653431826677461;0.003977697332253893
1;100300;5000;0.04812328;0.26855855;0.2775554621753044;-0.008996912175304406
1;100300;5100;0.02832065;0.26013109;0.2632425498770156;-0.00311145987701561
1;100300;5200;0.00890256;0.26127259;0.25565475462737175;0.005617835372628277
1;100300;5300;-0.01014563;0.26156345;0.25441421317542734;0.007149236824572636
1;100300;5400;-0.02883777;0.24643969;0.2591687587132572;-0.012729068713257186
1;100300;5500;-0.0471869;0.27099896;0.2695897804581864;0.0014091795418136321
1;100300;6000;-0.13419828;0.40991097;0.39661328731889206;0.013297682681107925
1;100300;6500;-0.21424099;0.62004423;0.6266584209867989;-0.00661419098679894
1;100400;5000;0.04812328;0.25801025;0.26315915309962445;-0.005148903099624458
1;100400;5100;0.02832065;0.25741029;0.2542771500258353;0.0031331399741647004
1;100400;5200;0.00890256;0.26127259;0.25127073318850845;0.010001856811491572
1;100400;5300;-0.01014563;0.25962193;0.25380844242877043;0.00581348757122957
1;100400;5400;-0.02883777;0.24643969;0.2615813976400737;-0.01514170764007372
1;100400;5500;-0.0471869;0.27099896;0.27430140155963945;-0.003302441559639435
1;100400;6000;-0.13419828;0.40991097;0.40327000693629056;0.006640963063709426
1;100400;6500;-0.21424099;0.62004423;0.6220406251212577;-0.0019963951212577102
1;100500;4500;0.15329317;0.46880755;0.46444377723941555;0.004363772760584472
1;100500;5000;0.04793265;0.26776176;0.27678262240952256;-0.009020862409522545
1;100500;5100;0.02813003;0.25908247;0.26252850864567867;-0.003446038645678662
1;100500;5200;0.00871194;0.25976245;0.2550091158989854;0.0047533341010145835
1;100500;5300;-0.01033625;0.25917638;0.2538460206005426;0.005330359399457363
1;100500;5400;-0.02902839;0.24746928;0.2586865263133172;-0.011217246313317164
1;100500;5500;-0.04737753;0.27182273;0.26920153582418277;0.002621194175817243
1;100500;6000;-0.1343889;0.41043307;0.3968001453281443;0.013632924671855728
1;100500;6500;-0.21443161;0.62054571;0.6275631477402103;-0.007017437740210242
1;100600;4000;0.27117152;2.5000005;2.465616528580533;0.03438397141946714
1;100600;5000;0.04802797;0.26299821;0.41038820203257587;-0.14738999203257586
1;100600;5100;0.02822534;0.25960698;0.33065893487388714;-0.07105195487388716
1;100600;5200;0.00880726;0.26245571;0.2687292697097317;-0.006273559709731702
1;100600;5300;-0.01024094;0.26037234;0.22361437633760992;0.036757963662390064
1;100600;5400;-0.02893307;0.24695461;0.1943961168500199;0.052558493149980096
1;100600;5500;-0.04728221;0.27141089;0.18021735868544053;0.09119353131455948
1;100600;6000;-0.13429359;0.41017202;0.30860540391564634;0.10156661608435369
1;100600;6500;-0.2143363;0.62029496;0.712040029014555;-0.09174506901455504
1;100700;5000;0.04831386;0.25878652;0.263639438190956;-0.004852918190955957
1;100700;5100;0.02851123;0.25845227;0.25437703100512943;0.004075238994870556
1;100700;5200;0.00909315;0.25889375;0.25104884904241015;0.007844900957589829
1;100700;5300;-0.00995505;0.26005727;0.25332023046846647;0.00673703953153354
1;100700;5400;-0.02864718;0.24540909;0.2608793044360029;-0.015470214436002883
1;100700;5500;-0.04699632;0.27017486;0.2734351019439356;-0.0032602419439355934
1;100700;6000;-0.1340077;0.40938892;0.4022419537482974;0.00714696625170258
1;100700;6500;-0.2140504;0.61954281;0.6217635811648021;-0.0022207711648021267
1;100800;4500;0.15348379;0.46932088;0.4653431826677461;0.003977697332253893
1;100800;5000;0.04812328;0.26855855;0.2775554621753044;-0.008996912175304406
1;100800;5100;0.02832065;0.26013109;0.2632425498770156;-0.00311145987701561
1;100800;5200;0.00890256;0.26127259;0.25565475462737175;0.005617835372628277
1;100800;5300;-0.01014563;0.26156345;0.25441421317542734;0.007149236824572636
1;100800;5400;-0.02883777;0.24643969;0.2591687587132572;-0.012729068713257186
1;100800;5500;-0.0471869;0.27099896;0.2695897804581864;0.0014091795418136321
1;100800;6000;-0.13419828;0.40991097;0.39661328731889206;0.013297682681107925
1;100800;6500;-0.21424099;0.62004423;0.6266584209867989;-0.00661419098679894
1;100900;5000;0.04850441;0.25956216;0.2647382608086584;-0.005176100808658435
1;100900;5100;0.02870178;0.2594927;0.2551760694420691;0.004316630557930912
1;100900;5200;0.0092837;0.26039034;0.2515822312893621;0.008808108710637919
1;100900;5300;-0.0097645;0.25854726;0.25362024994084276;0.004927010059157244
1;100900;5400;-0.02845663;0.24713858;0.26097654312617974;-0.013837963126179742
1;100900;5500;-0.04680577;0.26935041;0.27335854261174164;-0.004008132611741655
1;100900;6000;-0.13381715;0.4088669;0.4016819820647306;0.007184917935269375
1;100900;6500;-0.21385986;0.61904146;0.6212559307164158;-0.002214470716415784
1;101000;5000;0.04840914;0.26457118;0.26751920503422977;-0.002948025034229751
1;101000;5100;0.02860651;0.25897268;0.2572260362711625;0.001746643728837538
1;101000;5200;0.00918843;0.26158626;0.25300535816793257;0.008580901832067445
1;101000;5300;-0.00985977;0.25930275;0.2545150091749915;0.004787740825008546
1;101000;5400;-0.0285519;0.24765745;0.2614361235707292;-0.013778673570729205
1;101000;5500;-0.04690104;0.26976267;0.27347119798262315;-0.0037085279826231665
1;101000;6000;-0.13391242;0.40912791;0.4012321959355281;0.00789571406447187
1;101000;6500;-0.21395513;0.61929212;0.6218678938628034;-0.0025757738628033877
1;101100;4500;0.15386492;0.47034704;0.4656398018075949;0.004707238192405094
1;101100;5000;0.04850441;0.26496402;0.2767159109048697;-0.011751890904869666
1;101100;5100;0.02870178;0.2594927;0.26226602097338764;-0.0027733209733876163
1;101100;5200;0.0092837;0.26039034;0.2545674371791876;0.005822902820812381
1;101100;5300;-0.0097645;0.26048251;0.2532408477862126;0.007241662213787414
1;101100;5400;-0.02845663;0.24713858;0.2579327444437419;-0.010794164443741927
1;101100;5500;-0.04680577;0.26935041;0.2683132713863356;0.00103713861366439
1;101100;6000;-0.13381715;0.4088669;0.39542793450973357;0.013438965490266408
1;101100;6500;-0.21385986;0.61904146;0.6259699910089355;-0.0069285310089354235
1;101200;5000;0.0488854;0.26111152;0.265462873461324;-0.004351353461324037
1;101200;5100;0.02908277;0.25880617;0.2555443847094758;0.0032617852905241773
1;101200;5200;0.00966468;0.25946854;0.2516374105440031;0.0078311294559969
1;101200;5300;-0.00938351;0.25937498;0.2534031275939126;0.005971852406087386
1;101200;5400;-0.02807564;0.24778546;0.2605257799425943;-0.01274031994259428
1;101200;5500;-0.04642478;0.26770047;0.2727107704546313;-0.0050103004546313
1;101200;6000;-0.13343616;0.407823;0.40053626592200214;0.007286734077997847
1;101200;6500;-0.21347887;0.61803895;0.6202884773720566;-0.0022495273720566367
1;101300;4500;0.15405544;0.47085988;0.46741165283245373;0.0034482271675462806
1;101300;5000;0.04869492;0.27094491;0.2784401472592879;-0.007495237259287912
1;101300;5100;0.02889229;0.2605316;0.26390748902098127;-0.003375889020981293
1;101300;5200;0.00947421;0.26188225;0.25610506015343;0.005777189846569997
1;101300;5300;-0.00957399;0.26089773;0.25465477981470847;0.006242950185291529
1;101300;5400;-0.02826612;0.24883079;0.25920428588487204;-0.010373495884872047
1;101300;5500;-0.04661526;0.26852561;0.2694247908299631;-0.0008991808299630977
1;101300;6000;-0.13362664;0.40834493;0.3955075749927623;0.012837355007237705
1;101300;6500;-0.21366934;0.61854017;0.6247020892115409;-0.006161919211540967
1;101400;4500;0.15424591;0.47137255;0.46631481451929996;0.005057735480700043
1;101400;5000;0.0488854;0.26111152;0.2768423531086236;-0.01573083310862361
1;101400;5100;0.02908277;0.26156898;0.26229193799425893;-0.0007229579942589215
1;101400;5200;0.00966468;0.26336954;0.25449557130406336;0.008873968695936651
1;101400;5300;-0.00938351;0.25937498;0.2530738287793454;0.006301151220654555
1;101400;5400;-0.02807564;0.24778546;0.25767308280609136;-0.009887622806091345
1;101400;5500;-0.04642478;0.26770047;0.26796337435299067;-0.00026290435299064496
1;101400;6000;-0.13343616;0.407823;0.3946596825241348;0.013163317475865188
1;101400;6500;-0.21347887;0.61803895;0.6248308046111919;-0.0067918546111919165
1;101500;4500;0.15405544;0.47085988;0.4676143840908337;0.003245495909166285
1;101500;5000;0.04869492;0.27094491;0.27809840716101797;-0.007153497161017985
1;101500;5100;0.02889229;0.2605316;0.26350801635968285;-0.0029764163596828763
1;101500;5200;0.00947421;0.26188225;0.25566268080325705;0.006219569196742936
1;101500;5300;-0.00957399;0.26089773;0.2541834961818208;0.006714233818179205
1;101500;5400;-0.02826612;0.24610006;0.2587173327363884;-0.012617272736388407
1;101500;5500;-0.04661526;0.26852561;0.2689346863894924;-0.000409076389492391
1;101500;6000;-0.13362664;0.40834493;0.3951674966382702;0.013177433361729773
1;101500;6500;-0.21366934;0.61854017;0.6247406396392362;-0.006200469639236261
1;101600;4500;0.15405544;0.47085988;0.46658825810383575;0.004271621896164257
1;101600;5000;0.04869492;0.2657492;0.277208026228167;-0.011458826228166963
1;101600;5100;0.02889229;0.2605316;0.26266805566751783;-0.002136455667517856
1;101600;5200;0.00947421;0.26188225;0.2548798143865858;0.007002435613414182
1;101600;5300;-0.00957399;0.26089773;0.2534639994612447;0.00743373053875529
1;101600;5400;-0.02826612;0.24610006;0.25806711010508404;-0.011967050105084032
1;101600;5500;-0.04661526;0.26852561;0.26835929669935027;0.00016631330064975636
1;101600;6000;-0.13362664;0.40834493;0.39503908772627794;0.013305842273722057
1;101600;6500;-0.21366934;0.61854017;0.6251577816219365;-0.0066176116219365255
1;101700;5000;0.04850441;0.25956216;0.2647382608086584;-0.005176100808658435
1;101700;5100;0.02870178;0.2594927;0.2551760694420691;0.004316630557930912
1;101700;5200;0.0092837;0.26039034;0.2515822312893621;0.008808108710637919
1;101700;5300;-0.0097645;0.25854726;0.25362024994084276;0.004927010059157244
1;101700;5400;-0.02845663;0.24713858;0.26097654312617974;-0.013837963126179742
1;101700;5500;-0.04680577;0.26935041;0.27335854261174164;-0.004008132611741655
1;101700;6000;-0.13381715;0.4088669;0.4016819820647306;0.007184917935269375
1;101700;6500;-0.21385986;0.61904146;0.6212559307164158;-0.002214470716415784
1;101800;4500;0.15348379;0.46932088;0.4653431826677461;0.003977697332253893
1;101800;5000;0.04812328;0.26855855;0.2775554621753044;-0.008996912175304406
1;101800;5100;0.02832065;0.26013109;0.2632425498770156;-0.00311145987701561
1;101800;5200;0.00890256;0.26127259;0.25565475462737175;0.005617835372628277
1;101800;5300;-0.01014563;0.26156345;0.25441421317542734;0.007149236824572636
1;101800;5400;-0.02883777;0.24643969;0.2591687587132572;-0.012729068713257186
1;101800;5500;-0.0471869;0.27099896;0.2695897804581864;0.0014091795418136321
1;101800;6000;-0.13419828;0.40991097;0.39661328731889206;0.013297682681107925
1;101800;6500;-0.21424099;0.62004423;0.6266584209867989;-0.00661419098679894
1;101900;5000;0.04783733;0.26221074;0.26559395506601746;-0.0033832150660174642
1;101900;5100;0.0280347;0.25855757;0.25619526373923895;0.00236230626076106
1;101900;5200;0.00861662;0.26094122;0.25274794261380906;0.008193277386190911
1;101900;5300;-0.01043158;0.25992364;0.25491640298198415;0.005007237018015864
1;101900;5400;-0.02912371;0.2479837;0.26238790945147716;-0.014404209451477162
1;101900;5500;-0.04747285;0.27223448;0.27487068530335473;-0.002636205303354733
1;101900;6000;-0.13448423;0.41069414;0.40350579292451627;0.007188347075483714
1;101900;6500;-0.21452694;0.62079648;0.6231240179196023;-0.002327537919602274
1;102000;5000;0.04764665;0.2614226;0.26533944750398186;-0.003916847503981857
1;102000;5100;0.02784403;0.25750657;0.25564797800490013;0.0018585919950998564
1;102000;5200;0.00842594;0.26135465;0.25197247869030837;0.009382171309691656
1;102000;5300;-0.01062225;0.26141537;0.25397379510731705;0.007441574892682934
1;102000;5400;-0.02931439;0.24619783;0.26133586459895275;-0.015138034598952743
1;102000;5500;-0.04766353;0.26838397;0.2737637928300371;-0.005379822830037073
1;102000;6000;-0.1346749;0.4112163;0.40284804925482975;0.008368250745170225
1;102000;6500;-0.21471761;0.62129807;0.6239139540096736;-0.002615884009673608
1;102100;4500;0.15310251;0.46829405;0.4643737255834608;0.003920324416539223
1;102100;5000;0.047742;0.2669643;0.2770466313790435;-0.010082331379043519
1;102100;5100;0.02793937;0.26072275;0.26283063977283294;-0.002107889772832938
1;102100;5200;0.00852128;0.2621159;0.25534106201245693;0.006774837987543081
1;102100;5300;-0.01052691;0.26066996;0.25419992540704633;0.006470034592953644
1;102100;5400;-0.02921905;0.24849787;0.2590549622306514;-0.010557092230651377
1;102100;5500;-0.04756818;0.26797691;0.2695774681440977;-0.001600558144097708
1;102100;6000;-0.13457956;0.41095521;0.39712047704586184;0.013834732954138174
1;102100;6500;-0.21462227;0.62104726;0.6276993184245482;-0.006652058424548191
1;102200;4500;0.15310251;0.46829405;0.4643737255834608;0.003920324416539223
1;102200;5000;0.047742;0.2669643;0.2770466313790435;-0.010082331379043519
1;102200;5100;0.02793937;0.26072275;0.26283063977283294;-0.002107889772832938
