day;timestamp;tte_days;tte_years;S;hydrogel;V_4000;intrinsic_4000;time_value_4000;moneyness_4000;log_moneyness_4000;iv_4000;V_4500;intrinsic_4500;time_value_4500;moneyness_4500;log_moneyness_4500;iv_4500;V_5000;intrinsic_5000;time_value_5000;moneyness_5000;log_moneyness_5000;iv_5000;V_5100;intrinsic_5100;time_value_5100;moneyness_5100;log_moneyness_5100;iv_5100;V_5200;intrinsic_5200;time_value_5200;moneyness_5200;log_moneyness_5200;iv_5200;V_5300;intrinsic_5300;time_value_5300;moneyness_5300;log_moneyness_5300;iv_5300;V_5400;intrinsic_5400;time_value_5400;moneyness_5400;log_moneyness_5400;iv_5400;V_5500;intrinsic_5500;time_value_5500;moneyness_5500;log_moneyness_5500;iv_5500;V_6000;intrinsic_6000;time_value_6000;moneyness_6000;log_moneyness_6000;iv_6000;V_6500;intrinsic_6500;time_value_6500;moneyness_6500;log_moneyness_6500;iv_6500
1;123300;6.0;0.01643836;5264.5;9950.0;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;765.0;764.5;0.5;1.16988889;0.15690878;0.47853286;269.5;264.5;5.0;1.0529;0.05154826;0.26606367;180.0;164.5;15.5;1.0322549;0.03174563;0.25854332;107.5;64.5;43.0;1.01240385;0.01232755;0.26386501;54.0;0.0;54.0;0.99330189;-0.00672065;0.26031363;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;9.0;0.0;9.0;0.95718182;-0.04376192;0.26881018;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;123400;6.0;0.01643836;5264.5;9948.0;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;764.0;764.5;-0.5;1.16988889;0.15690878;;269.0;264.5;4.5;1.0529;0.05154826;0.25993278;179.5;164.5;15.0;1.0322549;0.03174563;0.25554263;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;53.5;0.0;53.5;0.99330189;-0.00672065;0.25842458;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;9.0;0.0;9.0;0.95718182;-0.04376192;0.26881018;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;123500;6.0;0.01643836;5264.5;9949.0;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;765.0;764.5;0.5;1.16988889;0.15690878;0.47853286;269.5;264.5;5.0;1.0529;0.05154826;0.26606367;180.0;164.5;15.5;1.0322549;0.03174563;0.25854332;107.0;64.5;42.5;1.01240385;0.01232755;0.26186715;54.0;0.0;54.0;0.99330189;-0.00672065;0.26031363;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;9.0;0.0;9.0;0.95718182;-0.04376192;0.26881018;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;123600;6.0;0.01643836;5265.5;9948.0;1265.5;1265.5;0.0;1.316375;0.27488175;0.0;765.5;765.5;0.0;1.17011111;0.15709871;0.0;270.0;265.5;4.5;1.0531;0.0517382;0.26067595;180.5;165.5;15.0;1.03245098;0.03193557;0.25652095;107.5;65.5;42.0;1.01259615;0.01251748;0.26126402;54.0;0.0;54.0;0.99349057;-0.00653071;0.25869917;20.5;0.0;20.5;0.97509259;-0.02522285;0.24738189;9.0;0.0;9.0;0.95736364;-0.04357198;0.26795404;0.5;0.0;0.5;0.87758333;-0.13058336;0.39999905;0.5;0.0;0.5;0.81007692;-0.21062607;0.61052861
1;123700;6.0;0.01643836;5265.0;9948.0;1265.0;1265.0;0.0;1.31625;0.27478678;0.0;765.0;765.0;0.0;1.17;0.15700375;0.0;269.5;265.0;4.5;1.053;0.05164323;0.26030443;180.0;165.0;15.0;1.03235294;0.03184061;0.25603195;107.5;65.0;42.5;1.0125;0.01242252;0.26256729;54.0;0.0;54.0;0.99339623;-0.00662567;0.25950701;20.5;0.0;20.5;0.975;-0.02531781;0.24792976;9.0;0.0;9.0;0.95727273;-0.04366695;0.26838216;0.5;0.0;0.5;0.8775;-0.13067832;0.4002597;0.5;0.0;0.5;0.81;-0.21072103;0.61077872
1;123800;6.0;0.01643836;5264.5;9947.0;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;764.0;764.5;-0.5;1.16988889;0.15690878;;269.0;264.5;4.5;1.0529;0.05154826;0.25993278;179.5;164.5;15.0;1.0322549;0.03174563;0.25554263;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;53.5;0.0;53.5;0.99330189;-0.00672065;0.25842458;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;123900;6.0;0.01643836;5264.5;9942.0;1264.0;1264.5;-0.5;1.316125;0.27469181;;764.0;764.5;-0.5;1.16988889;0.15690878;;269.0;264.5;4.5;1.0529;0.05154826;0.25993278;179.5;164.5;15.0;1.0322549;0.03174563;0.25554263;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;53.5;0.0;53.5;0.99330189;-0.00672065;0.25842458;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;124000;6.0;0.01643836;5263.5;9944.0;1263.5;1263.5;0.0;1.315875;0.27450184;0.0;764.0;763.5;0.5;1.16966667;0.15671881;0.47802247;268.5;263.5;5.0;1.0527;0.05135829;0.26530852;179.0;163.5;15.5;1.03205882;0.03155566;0.25755796;106.5;63.5;43.0;1.01221154;0.01213758;0.26245934;53.0;0.0;53.0;0.99311321;-0.00691062;0.25814078;20.0;0.0;20.0;0.97472222;-0.02560275;0.24703751;8.5;0.0;8.5;0.957;-0.04395189;0.26553798;0.5;0.0;0.5;0.87725;-0.13096326;0.40104171;0.5;0.0;0.5;0.80976923;-0.21100597;0.61152913
1;124100;6.0;0.01643836;5265.5;9943.0;1264.5;1265.5;-1.0;1.316375;0.27488175;;764.0;765.5;-1.5;1.17011111;0.15709871;;269.0;265.5;3.5;1.0531;0.0517382;0.24720426;179.5;165.5;14.0;1.03245098;0.03193557;0.2504053;106.5;65.5;41.0;1.01259615;0.01251748;0.25725263;53.5;0.0;53.5;0.99349057;-0.00653071;0.25681199;20.0;0.0;20.0;0.97509259;-0.02522285;0.24485837;8.5;0.0;8.5;0.95736364;-0.04357198;0.26384238;0.5;0.0;0.5;0.87758333;-0.13058336;0.39999905;0.5;0.0;0.5;0.81007692;-0.21062607;0.61052861
1;124200;6.0;0.01643836;5263.5;9944.0;1263.5;1263.5;0.0;1.315875;0.27450184;0.0;763.5;763.5;0.0;1.16966667;0.15671881;0.0;268.0;263.5;4.5;1.0527;0.05135829;0.25918904;179.0;163.5;15.5;1.03205882;0.03155566;0.25755796;106.5;63.5;43.0;1.01221154;0.01213758;0.26245934;53.0;0.0;53.0;0.99311321;-0.00691062;0.25814078;20.0;0.0;20.0;0.97472222;-0.02560275;0.24703751;8.5;0.0;8.5;0.957;-0.04395189;0.26553798;0.5;0.0;0.5;0.87725;-0.13096326;0.40104171;0.5;0.0;0.5;0.80976923;-0.21100597;0.61152913
1;124300;6.0;0.01643836;5262.0;9945.0;1262.0;1262.0;0.0;1.3155;0.27421682;0.0;762.0;762.0;0.0;1.16933333;0.15643379;0.0;267.0;262.0;5.0;1.0524;0.05107327;0.2641747;177.5;162.0;15.5;1.03176471;0.03127064;0.25607745;105.5;62.0;43.5;1.01192308;0.01185256;0.26233325;52.5;0.0;52.5;0.99283019;-0.00719564;0.25864548;19.5;0.0;19.5;0.97444444;-0.02588777;0.24610956;8.5;0.0;8.5;0.95672727;-0.04423691;0.26680862;0.5;0.0;0.5;0.877;-0.13124829;0.40182381;0.5;0.0;0.5;0.80953846;-0.21129099;0.6122797
1;124400;6.0;0.01643836;5261.5;9945.0;1261.5;1261.5;0.0;1.315375;0.2741218;0.0;761.0;761.5;-0.5;1.16922222;0.15633876;;266.0;261.5;4.5;1.0523;0.05097824;0.25769987;177.0;161.5;15.5;1.03166667;0.03117562;0.25558328;104.5;61.5;43.0;1.01182692;0.01175753;0.25963632;52.0;0.0;52.0;0.99273585;-0.00729066;0.25754533;19.5;0.0;19.5;0.97435185;-0.0259828;0.24664998;8.5;0.0;8.5;0.95663636;-0.04433194;0.26723196;0.5;0.0;0.5;0.87691667;-0.13134331;0.40208453;0.5;0.0;0.5;0.80946154;-0.21138602;0.61252992
1;124500;6.0;0.01643836;5261.5;9945.0;1261.5;1261.5;0.0;1.315375;0.2741218;0.0;761.0;761.5;-0.5;1.16922222;0.15633876;;266.0;261.5;4.5;1.0523;0.05097824;0.25769987;177.0;161.5;15.5;1.03166667;0.03117562;0.25558328;104.5;61.5;43.0;1.01182692;0.01175753;0.25963632;52.0;0.0;52.0;0.99273585;-0.00729066;0.25754533;19.5;0.0;19.5;0.97435185;-0.0259828;0.24664998;8.5;0.0;8.5;0.95663636;-0.04433194;0.26723196;0.5;0.0;0.5;0.87691667;-0.13134331;0.40208453;0.5;0.0;0.5;0.80946154;-0.21138602;0.61252992
1;124600;6.0;0.01643836;5262.5;9945.0;1262.5;1262.5;0.0;1.315625;0.27431184;0.0;762.5;762.5;0.0;1.16944444;0.1565288;0.0;267.0;262.5;4.5;1.0525;0.05116829;0.25844474;178.0;162.5;15.5;1.03186275;0.03136566;0.25657129;105.5;62.5;43.0;1.01201923;0.01194757;0.2610498;53.0;0.0;53.0;0.99292453;-0.00710062;0.25974181;19.5;0.0;19.5;0.97453704;-0.02579275;0.24556884;8.5;0.0;8.5;0.95681818;-0.04414189;0.26638517;0.5;0.0;0.5;0.87708333;-0.13115327;0.4015631;0.5;0.0;0.5;0.80961538;-0.21119598;0.61202949
1;124700;6.0;0.01643836;5263.0;9944.0;1263.0;1263.0;0.0;1.31575;0.27440685;0.0;763.0;763.0;0.0;1.16955556;0.15662381;0.0;267.5;263.0;4.5;1.0526;0.05126329;0.25881696;178.5;163.0;15.5;1.03196078;0.03146067;0.25706479;105.5;63.0;42.5;1.01211538;0.01204258;0.25976096;53.0;0.0;53.0;0.99301887;-0.00700561;0.25894189;20.0;0.0;20.0;0.97462963;-0.02569775;0.2475815;8.5;0.0;8.5;0.95690909;-0.04404689;0.26596162;0.5;0.0;0.5;0.87716667;-0.13105826;0.4013024;0.5;0.0;0.5;0.80969231;-0.21110097;0.6117793
1;124800;6.0;0.01643836;5264.5;9942.0;1263.5;1264.5;-1.0;1.316125;0.27469181;;763.5;764.5;-1.0;1.16988889;0.15690878;;268.0;264.5;3.5;1.0529;0.05154826;0.2464869;179.0;164.5;14.5;1.0322549;0.03174563;0.2525085;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;53.0;0.0;53.0;0.99330189;-0.00672065;0.25653496;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;124900;6.0;0.01643836;5264.0;9944.0;1264.0;1264.0;0.0;1.316;0.27459683;0.0;764.0;764.0;0.0;1.16977778;0.1568138;0.0;268.5;264.0;4.5;1.0528;0.05145328;0.25956098;179.5;164.0;15.5;1.03215686;0.03165065;0.2580508;106.5;64.0;42.5;1.01230769;0.01223257;0.26116605;53.5;0.0;53.5;0.99320755;-0.00681563;0.25922905;20.0;0.0;20.0;0.97481481;-0.02550776;0.2464932;8.5;0.0;8.5;0.95709091;-0.0438569;0.26511423;0.5;0.0;0.5;0.87733333;-0.13086828;0.40078103;0.5;0.0;0.5;0.80984615;-0.21091098;0.61127898
1;125000;6.0;0.01643836;5264.5;9943.5;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;764.0;764.5;-0.5;1.16988889;0.15690878;;269.0;264.5;4.5;1.0529;0.05154826;0.25993278;179.5;164.5;15.0;1.0322549;0.03174563;0.25554263;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;53.5;0.0;53.5;0.99330189;-0.00672065;0.25842458;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;125100;6.0;0.01643836;5264.5;9946.0;1269.5;1264.5;5.0;1.316125;0.27469181;2.5000005;768.5;764.5;4.0;1.16988889;0.15690878;0.63300692;270.5;264.5;6.0;1.0529;0.05154826;0.27745076;180.5;164.5;16.0;1.0322549;0.03174563;0.2615124;107.5;64.5;43.0;1.01240385;0.01232755;0.26386501;54.0;0.0;54.0;0.99330189;-0.00672065;0.26031363;20.5;0.0;20.5;0.97490741;-0.02541278;0.24847731;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;125200;6.0;0.01643836;5265.0;9947.0;1265.0;1265.0;0.0;1.31625;0.27478678;0.0;765.0;765.0;0.0;1.17;0.15700375;0.0;269.5;265.0;4.5;1.053;0.05164323;0.26030443;180.0;165.0;15.0;1.03235294;0.03184061;0.25603195;107.5;65.0;42.5;1.0125;0.01242252;0.26256729;54.0;0.0;54.0;0.99339623;-0.00662567;0.25950701;20.0;0.0;20.0;0.975;-0.02531781;0.24540363;8.5;0.0;8.5;0.95727273;-0.04366695;0.26426643;0.5;0.0;0.5;0.8775;-0.13067832;0.4002597;0.5;0.0;0.5;0.81;-0.21072103;0.61077872
1;125300;6.0;0.01643836;5263.5;9944.0;1263.5;1263.5;0.0;1.315875;0.27450184;0.0;763.0;763.5;-0.5;1.16966667;0.15671881;;268.0;263.5;4.5;1.0527;0.05135829;0.25918904;178.5;163.5;15.0;1.03205882;0.03155566;0.25456302;106.0;63.5;42.5;1.01221154;0.01213758;0.26046399;53.0;0.0;53.0;0.99311321;-0.00691062;0.25814078;20.0;0.0;20.0;0.97472222;-0.02560275;0.24703751;8.5;0.0;8.5;0.957;-0.04395189;0.26553798;0.5;0.0;0.5;0.87725;-0.13096326;0.40104171;0.5;0.0;0.5;0.80976923;-0.21100597;0.61152913
1;125400;6.0;0.01643836;5262.5;9944.0;1262.5;1262.5;0.0;1.315625;0.27431184;0.0;762.0;762.5;-0.5;1.16944444;0.1565288;;267.0;262.5;4.5;1.0525;0.05116829;0.25844474;178.0;162.5;15.5;1.03186275;0.03136566;0.25657129;105.5;62.5;43.0;1.01201923;0.01194757;0.2610498;53.0;0.0;53.0;0.99292453;-0.00710062;0.25974181;19.5;0.0;19.5;0.97453704;-0.02579275;0.24556884;8.5;0.0;8.5;0.95681818;-0.04414189;0.26638517;0.5;0.0;0.5;0.87708333;-0.13115327;0.4015631;0.5;0.0;0.5;0.80961538;-0.21119598;0.61202949
1;125500;6.0;0.01643836;5263.0;9946.0;1263.0;1263.0;0.0;1.31575;0.27440685;0.0;763.0;763.0;0.0;1.16955556;0.15662381;0.0;267.5;263.0;4.5;1.0526;0.05126329;0.25881696;178.5;163.0;15.5;1.03196078;0.03146067;0.25706479;105.5;63.0;42.5;1.01211538;0.01204258;0.25976096;53.0;0.0;53.0;0.99301887;-0.00700561;0.25894189;20.0;0.0;20.0;0.97462963;-0.02569775;0.2475815;8.5;0.0;8.5;0.95690909;-0.04404689;0.26596162;0.5;0.0;0.5;0.87716667;-0.13105826;0.4013024;0.5;0.0;0.5;0.80969231;-0.21110097;0.6117793
1;125600;6.0;0.01643836;5262.5;9948.0;1262.5;1262.5;0.0;1.315625;0.27431184;0.0;763.0;762.5;0.5;1.16944444;0.1565288;0.47751191;267.5;262.5;5.0;1.0525;0.05116829;0.26455279;178.5;162.5;16.0;1.03186275;0.03136566;0.25952913;105.5;62.5;43.0;1.01201923;0.01194757;0.2610498;53.0;0.0;53.0;0.99292453;-0.00710062;0.25974181;19.5;0.0;19.5;0.97453704;-0.02579275;0.24556884;8.5;0.0;8.5;0.95681818;-0.04414189;0.26638517;0.5;0.0;0.5;0.87708333;-0.13115327;0.4015631;0.5;0.0;0.5;0.80961538;-0.21119598;0.61202949
1;125700;6.0;0.01643836;5261.5;9945.0;1261.5;1261.5;0.0;1.315375;0.2741218;0.0;761.5;761.5;0.0;1.16922222;0.15633876;0.0;266.0;261.5;4.5;1.0523;0.05097824;0.25769987;177.0;161.5;15.5;1.03166667;0.03117562;0.25558328;105.0;61.5;43.5;1.01182692;0.01175753;0.26162479;52.5;0.0;52.5;0.99273585;-0.00729066;0.25944206;19.5;0.0;19.5;0.97435185;-0.0259828;0.24664998;8.5;0.0;8.5;0.95663636;-0.04433194;0.26723196;0.5;0.0;0.5;0.87691667;-0.13134331;0.40208453;0.5;0.0;0.5;0.80946154;-0.21138602;0.61252992
1;125800;6.0;0.01643836;5262.5;9944.0;1262.5;1262.5;0.0;1.315625;0.27431184;0.0;762.0;762.5;-0.5;1.16944444;0.1565288;;267.0;262.5;4.5;1.0525;0.05116829;0.25844474;178.0;162.5;15.5;1.03186275;0.03136566;0.25657129;105.5;62.5;43.0;1.01201923;0.01194757;0.2610498;53.0;0.0;53.0;0.99292453;-0.00710062;0.25974181;19.5;0.0;19.5;0.97453704;-0.02579275;0.24556884;8.5;0.0;8.5;0.95681818;-0.04414189;0.26638517;0.5;0.0;0.5;0.87708333;-0.13115327;0.4015631;0.5;0.0;0.5;0.80961538;-0.21119598;0.61202949
1;125900;6.0;0.01643836;5263.5;9947.0;1263.5;1263.5;0.0;1.315875;0.27450184;0.0;763.0;763.5;-0.5;1.16966667;0.15671881;;268.0;263.5;4.5;1.0527;0.05135829;0.25918904;178.5;163.5;15.0;1.03205882;0.03155566;0.25456302;106.5;63.5;43.0;1.01221154;0.01213758;0.26245934;53.0;0.0;53.0;0.99311321;-0.00691062;0.25814078;20.0;0.0;20.0;0.97472222;-0.02560275;0.24703751;8.5;0.0;8.5;0.957;-0.04395189;0.26553798;0.5;0.0;0.5;0.87725;-0.13096326;0.40104171;0.5;0.0;0.5;0.80976923;-0.21100597;0.61152913
1;126000;6.0;0.01643836;5263.0;9945.0;1263.0;1263.0;0.0;1.31575;0.27440685;0.0;763.0;763.0;0.0;1.16955556;0.15662381;0.0;267.5;263.0;4.5;1.0526;0.05126329;0.25881696;178.5;163.0;15.5;1.03196078;0.03146067;0.25706479;106.0;63.0;43.0;1.01211538;0.01204258;0.26175506;53.0;0.0;53.0;0.99301887;-0.00700561;0.25894189;20.0;0.0;20.0;0.97462963;-0.02569775;0.2475815;8.5;0.0;8.5;0.95690909;-0.04404689;0.26596162;0.5;0.0;0.5;0.87716667;-0.13105826;0.4013024;0.5;0.0;0.5;0.80969231;-0.21110097;0.6117793
1;126100;6.0;0.01643836;5263.5;9946.0;1263.5;1263.5;0.0;1.315875;0.27450184;0.0;763.5;763.5;0.0;1.16966667;0.15671881;0.0;268.0;263.5;4.5;1.0527;0.05135829;0.25918904;178.5;163.5;15.0;1.03205882;0.03155566;0.25456302;106.5;63.5;43.0;1.01221154;0.01213758;0.26245934;53.0;0.0;53.0;0.99311321;-0.00691062;0.25814078;20.0;0.0;20.0;0.97472222;-0.02560275;0.24703751;8.5;0.0;8.5;0.957;-0.04395189;0.26553798;0.5;0.0;0.5;0.87725;-0.13096326;0.40104171;0.5;0.0;0.5;0.80976923;-0.21100597;0.61152913
1;126200;6.0;0.01643836;5264.5;9944.0;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;764.5;764.5;0.0;1.16988889;0.15690878;0.0;269.0;264.5;4.5;1.0529;0.05154826;0.25993278;179.5;164.5;15.0;1.0322549;0.03174563;0.25554263;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;54.0;0.0;54.0;0.99330189;-0.00672065;0.26031363;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;126300;6.0;0.01643836;5265.5;9949.0;1265.5;1265.5;0.0;1.316375;0.27488175;0.0;765.5;765.5;0.0;1.17011111;0.15709871;0.0;270.0;265.5;4.5;1.0531;0.0517382;0.26067595;180.5;165.5;15.0;1.03245098;0.03193557;0.25652095;107.5;65.5;42.0;1.01259615;0.01251748;0.26126402;54.0;0.0;54.0;0.99349057;-0.00653071;0.25869917;20.5;0.0;20.5;0.97509259;-0.02522285;0.24738189;9.0;0.0;9.0;0.95736364;-0.04357198;0.26795404;0.5;0.0;0.5;0.87758333;-0.13058336;0.39999905;0.5;0.0;0.5;0.81007692;-0.21062607;0.61052861
1;126400;6.0;0.01643836;5265.5;9945.0;1265.5;1265.5;0.0;1.316375;0.27488175;0.0;766.0;765.5;0.5;1.17011111;0.15709871;0.4790431;270.5;265.5;5.0;1.0531;0.0517382;0.26681823;180.5;165.5;15.0;1.03245098;0.03193557;0.25652095;107.5;65.5;42.0;1.01259615;0.01251748;0.26126402;54.0;0.0;54.0;0.99349057;-0.00653071;0.25869917;20.5;0.0;20.5;0.97509259;-0.02522285;0.24738189;9.0;0.0;9.0;0.95736364;-0.04357198;0.26795404;0.5;0.0;0.5;0.87758333;-0.13058336;0.39999905;0.5;0.0;0.5;0.81007692;-0.21062607;0.61052861
1;126500;6.0;0.01643836;5266.5;9946.0;1266.5;1266.5;0.0;1.316625;0.27507164;0.0;767.0;766.5;0.5;1.17033333;0.15728861;0.47955318;271.5;266.5;5.0;1.0533;0.05192809;0.26757223;181.5;166.5;15.0;1.03264706;0.03212547;0.25749797;108.5;66.5;42.0;1.01278846;0.01270738;0.26265701;55.0;0.0;55.0;0.99367925;-0.00634082;0.26084892;20.5;0.0;20.5;0.97527778;-0.02503295;0.24628517;9.0;0.0;9.0;0.95754545;-0.04338209;0.26709748;0.5;0.0;0.5;0.87775;-0.13039346;0.39947777;0.5;0.0;0.5;0.81023077;-0.21043617;0.61002845
1;126600;6.0;0.01643836;5266.0;9949.0;1266.0;1266.0;0.0;1.3165;0.2749767;0.0;766.0;766.0;0.0;1.17022222;0.15719366;0.0;270.5;266.0;4.5;1.0532;0.05183315;0.26104732;181.0;166.0;15.0;1.03254902;0.03203052;0.25700962;107.5;66.0;41.5;1.01269231;0.01261244;0.2599551;54.5;0.0;54.5;0.99358491;-0.00643576;0.25977582;20.5;0.0;20.5;0.97518519;-0.02512789;0.24683369;9.0;0.0;9.0;0.95745455;-0.04347703;0.26752581;0.5;0.0;0.5;0.87766667;-0.13048841;0.39973841;0.5;0.0;0.5;0.81015385;-0.21053112;0.61027852
1;126700;6.0;0.01643836;5265.5;9947.0;1265.5;1265.5;0.0;1.316375;0.27488175;0.0;766.0;765.5;0.5;1.17011111;0.15709871;0.4790431;270.0;265.5;4.5;1.0531;0.0517382;0.26067595;180.5;165.5;15.0;1.03245098;0.03193557;0.25652095;107.5;65.5;42.0;1.01259615;0.01251748;0.26126402;54.0;0.0;54.0;0.99349057;-0.00653071;0.25869917;20.5;0.0;20.5;0.97509259;-0.02522285;0.24738189;9.0;0.0;9.0;0.95736364;-0.04357198;0.26795404;0.5;0.0;0.5;0.87758333;-0.13058336;0.39999905;0.5;0.0;0.5;0.81007692;-0.21062607;0.61052861
1;126800;6.0;0.01643836;5265.5;9949.0;1265.5;1265.5;0.0;1.316375;0.27488175;0.0;766.0;765.5;0.5;1.17011111;0.15709871;0.4790431;270.0;265.5;4.5;1.0531;0.0517382;0.26067595;180.5;165.5;15.0;1.03245098;0.03193557;0.25652095;107.5;65.5;42.0;1.01259615;0.01251748;0.26126402;54.0;0.0;54.0;0.99349057;-0.00653071;0.25869917;20.5;0.0;20.5;0.97509259;-0.02522285;0.24738189;9.0;0.0;9.0;0.95736364;-0.04357198;0.26795404;0.5;0.0;0.5;0.87758333;-0.13058336;0.39999905;0.5;0.0;0.5;0.81007692;-0.21062607;0.61052861
1;126900;6.0;0.01643836;5265.5;9953.5;1265.5;1265.5;0.0;1.316375;0.27488175;0.0;765.5;765.5;0.0;1.17011111;0.15709871;0.0;270.0;265.5;4.5;1.0531;0.0517382;0.26067595;180.5;165.5;15.0;1.03245098;0.03193557;0.25652095;107.5;65.5;42.0;1.01259615;0.01251748;0.26126402;54.0;0.0;54.0;0.99349057;-0.00653071;0.25869917;20.5;0.0;20.5;0.97509259;-0.02522285;0.24738189;9.0;0.0;9.0;0.95736364;-0.04357198;0.26795404;0.5;0.0;0.5;0.87758333;-0.13058336;0.39999905;0.5;0.0;0.5;0.81007692;-0.21062607;0.61052861
1;127000;6.0;0.01643836;5264.5;9949.0;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;764.0;764.5;-0.5;1.16988889;0.15690878;;269.0;264.5;4.5;1.0529;0.05154826;0.25993278;179.5;164.5;15.0;1.0322549;0.03174563;0.25554263;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;53.5;0.0;53.5;0.99330189;-0.00672065;0.25842458;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;127100;6.0;0.01643836;5264.5;9953.0;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;764.0;764.5;-0.5;1.16988889;0.15690878;;269.0;264.5;4.5;1.0529;0.05154826;0.25993278;179.5;164.5;15.0;1.0322549;0.03174563;0.25554263;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;53.5;0.0;53.5;0.99330189;-0.00672065;0.25842458;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
1;127200;6.0;0.01643836;5264.0;9953.0;1258.0;1264.0;-6.0;1.316;0.27459683;;759.5;764.0;-4.5;1.16977778;0.1568138;;266.5;264.0;2.5;1.0528;0.05145328;0.2303814;178.0;164.0;14.0;1.03215686;0.03165065;0.24895523;105.5;64.0;41.5;1.01230769;0.01223257;0.25716668;52.5;0.0;52.5;0.99320755;-0.00681563;0.25544732;19.5;0.0;19.5;0.97481481;-0.02550776;0.24394481;8.5;0.0;8.5;0.95709091;-0.0438569;0.26511423;0.5;0.0;0.5;0.87733333;-0.13086828;0.40078103;0.5;0.0;0.5;0.80984615;-0.21091098;0.61127898
1;127300;6.0;0.01643836;5264.5;9955.0;1264.5;1264.5;0.0;1.316125;0.27469181;0.0;764.5;764.5;0.0;1.16988889;0.15690878;0.0;269.0;264.5;4.5;1.0529;0.05154826;0.25993278;179.5;164.5;15.0;1.0322549;0.03174563;0.25554263;106.5;64.5;42.0;1.01240385;0.01232755;0.25986724;53.5;0.0;53.5;0.99330189;-0.00672065;0.25842458;20.0;0.0;20.0;0.97490741;-0.02541278;0.24594857;8.5;0.0;8.5;0.95718182;-0.04376192;0.26469038;0.5;0.0;0.5;0.87741667;-0.13077329;0.40052036;0.5;0.0;0.5;0.80992308;-0.210816;0.61102884
